"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","gisd","hab","ecoregion"
"486",566876,566876,776916,"Species","Polylepion cruentum","Gomon, 1977",282314,TRUE,"DD",1,1,"Chordata","Perciformes","Labridae","Polylepion","Polylepion cruentum","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"487",567231,567231,512010,"Species","Sphoeroides kendalli","Meek & Hildebrand, 1928",275277,TRUE,"LC",1,1,"Chordata","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides kendalli","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"488",567256,567256,760015,"Species","Stellifer ephelis","Chirichigno F., 1974",276155,TRUE,"LC",4,2,"Chordata","Perciformes","Sciaenidae","Stellifer","Stellifer ephelis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"489",567495,567495,523690,"Species","Umbrina dorsalis","Gill, 1862",273797,TRUE,"LC",3,2,"Chordata","Perciformes","Sciaenidae","Umbrina","Umbrina dorsalis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"490",588125,588125,471094,"Species","Microdesmus affinis","Meek & Hildebrand, 1928",276221,TRUE,"DD",7,2,"Chordata","Perciformes","Microdesmidae","Microdesmus","Microdesmus affinis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"491",596733,596733,737153,"Species","Achirus klunzingeri","(Steindachner, 1880)",279492,TRUE,"LC",2,2,"Chordata","Pleuronectiformes","Achiridae","Achirus","Achirus klunzingeri","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"492",596735,596735,737153,"Species","Achirus mazatlanus","(Steindachner, 1869)",279494,TRUE,"LC",21,3,"Chordata","Pleuronectiformes","Achiridae","Achirus","Achirus mazatlanus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"493",598073,598073,773668,"Species","Aetobatus narinari","(Euphrasen, 1790)",217426,TRUE,"NT",4,3,"Chordata","Myliobatiformes","Myliobatidae","Aetobatus","Aetobatus narinari","Elasmobranchii",NA,NA,"Chiapas-Nicaragua"
"494",598220,598220,598219,"Subspecies","Aglantha digitale intermedia","Bigelow",NA,NA,NA,1,1,"Cnidaria","Trachymedusae","Rhopalonematidae","Aglantha","Aglantha digitale","Hydrozoa",NA,NA,"Chiapas-Nicaragua"
"495",598333,598333,771738,"Species","Agonostomus monticola","(Bancroft, 1834)",159413,TRUE,"LC",11,2,"Chordata","Perciformes","Mugilidae","Agonostomus","Agonostomus monticola","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"496",598393,598393,776128,"Species","Akko brevis","(Günther, 1864)",279531,TRUE,"DD",15,2,"Chordata","Perciformes","Gobiidae","Akko","Akko brevis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"497",598395,598395,776128,"Species","Akko rossi","Van Tassell & Baldwin, 2004",279533,TRUE,"DD",2,2,"Chordata","Perciformes","Gobiidae","Akko","Akko rossi","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"498",598477,598477,598471,"Species","Albula vulpes","(Linnaeus, 1758)",212256,TRUE,"NT",3,2,"Chordata","Albuliformes","Albulidae","Albula","Albula vulpes","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"499",598595,598595,695396,"Species","Alectis ciliaris","(Bloch, 1787)",159629,TRUE,"LC",4,1,"Chordata","Perciformes","Carangidae","Alectis","Alectis ciliaris","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"500",598864,598864,737741,"Species","Alphestes immaculatus","Breder, 1936",279568,TRUE,"LC",11,2,"Chordata","Perciformes","Serranidae","Alphestes","Alphestes immaculatus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"501",599078,599078,599075,"Species","Aluterus monoceros","(Linnaeus, 1758)",127407,NA,NA,3,2,"Chordata","Tetraodontiformes","Monacanthidae","Aluterus","Aluterus monoceros","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"502",599082,599082,599075,"Species","Aluterus scriptus","(Osbeck, 1765)",159491,NA,NA,4,2,"Chordata","Tetraodontiformes","Monacanthidae","Aluterus","Aluterus scriptus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"503",599299,599299,737855,"Species","Ambidexter panamensis","Abele, 1972",515389,NA,NA,1,1,"Arthropoda","Decapoda","Processidae","Ambidexter","Ambidexter panamensis","Malacostraca",NA,NA,"Chiapas-Nicaragua"
"504",599385,599385,779753,"Species","Amboleberis americana","(Müller, 1890)",421153,NA,NA,1,1,"Arthropoda","Myodocopida","Cylindroleberididae","Amboleberis","Amboleberis americana","Ostracoda",NA,NA,"Chiapas-Nicaragua"
"505",599463,599463,400675,"Species","Ammonia beccarii","(Linnaeus, 1758)",112849,NA,NA,2,1,"Foraminifera","Rotaliida","Rotaliidae","Ammonia","Ammonia beccarii","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"506",599486,599486,400708,"Species","Ammothella symbia","Child, 1979",240416,NA,NA,1,1,"Arthropoda","Pantopoda","Ammotheidae","Ammothella","Ammothella symbia","Pycnogonida",NA,NA,"Chiapas-Nicaragua"
"507",599515,599515,737927,"Species","Amnicola petensis","(Morelet)",NA,NA,NA,2,1,"Mollusca","Littorinimorpha","Hydrobiidae","Amnicola","Amnicola petensis","Gastropoda",NA,NA,"Chiapas-Nicaragua"
"508",600415,600415,776153,"Species","Anableps dowei","Gill, 1861",279599,NA,NA,35,4,"Chordata","Cyprinodontiformes","Anablepidae","Anableps","Anableps dowei","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"509",600646,600646,695537,"Species","Anarchias galapagensis","(Seale, 1940)",271800,TRUE,"LC",14,2,"Chordata","Anguilliformes","Muraenidae","Anarchias","Anarchias galapagensis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"510",600773,600773,695543,"Species","Anchoa curta","(Jordan & Gilbert, 1882)",275514,TRUE,"LC",11,2,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa curta","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"511",600776,600776,695543,"Species","Anchoa exigua","(Jordan & Gilbert, 1882)",275517,TRUE,"LC",2,2,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa exigua","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"512",600780,600780,695543,"Species","Anchoa hepsetus","(Linnaeus, 1758)",158698,NA,NA,1,1,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa hepsetus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"513",600781,600781,695543,"Species","Anchoa ischana","(Jordan & Gilbert, 1882)",275520,TRUE,"LC",9,3,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa ischana","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"514",600782,600782,695543,"Species","Anchoa lucida","(Jordan & Gilbert, 1882)",275523,TRUE,"LC",9,3,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa lucida","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"515",600788,600788,695543,"Species","Anchoa mundeola","(Gilbert & Pierson, 1898)",275526,TRUE,"LC",5,2,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa mundeola","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"516",600792,600792,695543,"Species","Anchoa panamensis","(Steindachner, 1877)",275529,TRUE,"LC",6,2,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa panamensis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"517",600795,600795,695543,"Species","Anchoa spinifer","(Valenciennes, 1848)",275533,NA,NA,13,4,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa spinifer","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"518",600798,600798,695543,"Species","Anchoa walkeri","Baldwin & Chang, 1970",275537,TRUE,"LC",5,2,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa walkeri","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"519",600925,600925,402768,"Species","Ancylopsetta dendritica","Gilbert, 1890",276007,TRUE,"LC",6,2,"Chordata","Pleuronectiformes","Paralichthyidae","Ancylopsetta","Ancylopsetta dendritica","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"520",601080,601080,738321,"Species","Anisotremus caesius","(Jordan & Gilbert, 1882)",279616,TRUE,"LC",3,2,"Chordata","Perciformes","Haemulidae","Anisotremus","Anisotremus caesius","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"521",601083,601083,738321,"Species","Anisotremus dovii","(Günther, 1864)",279618,TRUE,"LC",19,3,"Chordata","Perciformes","Haemulidae","Anisotremus","Anisotremus dovii","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"522",601084,601084,738321,"Species","Anisotremus interruptus","(Gill, 1862)",279619,TRUE,"LC",5,3,"Chordata","Perciformes","Haemulidae","Anisotremus","Anisotremus interruptus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"523",601086,601086,738321,"Species","Anisotremus pacifici","(Günther, 1864)",279621,TRUE,"LC",7,3,"Chordata","Perciformes","Haemulidae","Anisotremus","Anisotremus pacifici","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"524",601088,601088,738321,"Species","Anisotremus taeniatus","Gill, 1861",279624,TRUE,"LC",14,3,"Chordata","Perciformes","Haemulidae","Anisotremus","Anisotremus taeniatus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"525",601166,601166,NA,NA,"Anodontites trapesialis glaucus","(Lamarck)",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"Chiapas-Nicaragua"
"526",601407,601407,774090,"Species","Antennatus strigatus","(Gill, 1863)",279164,TRUE,"LC",8,2,"Chordata","Lophiiformes","Antennariidae","Antennatus","Antennatus strigatus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"527",601502,601502,403720,"Species","Anthopleura dowii","Verrill, 1869",283346,NA,NA,1,1,"Cnidaria","Actiniaria","Actiniidae","Anthopleura","Anthopleura dowii","Anthozoa",NA,NA,"Chiapas-Nicaragua"
"528",602057,602057,695650,"Species","Apogon dovii","Günther, 1862",273009,TRUE,"LC",38,3,"Chordata","Perciformes","Apogonidae","Apogon","Apogon dovii","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"529",602089,602089,695650,"Species","Apogon pacificus","(Herre, 1935)",273065,TRUE,"LC",17,3,"Chordata","Perciformes","Apogonidae","Apogon","Apogon pacificus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"530",602107,602107,695650,"Species","Apogon retrosella","(Gill, 1862)",273084,TRUE,"LC",16,3,"Chordata","Perciformes","Apogonidae","Apogon","Apogon retrosella","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"531",602219,602219,405133,"Species","Apterichtus equatorialis","(Myers & Wade, 1941)",271923,TRUE,"LC",1,1,"Chordata","Anguilliformes","Ophichthidae","Apterichtus","Apterichtus equatorialis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"532",602812,602812,406123,"Species","Ariosoma gilberti","(Ogilby, 1898)",271722,TRUE,"LC",16,3,"Chordata","Anguilliformes","Congridae","Ariosoma","Ariosoma gilberti","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"533",602944,602944,738895,"Species","Armigerus declivis","(Tate)",NA,NA,NA,1,1,"Mollusca","Basommatophora","Planorbidae","Armigerus","Armigerus declivis","Gastropoda",NA,NA,"Chiapas-Nicaragua"
"534",602947,602947,856319,"Subspecies","Armigerus obstructa anodonta","Pilsbry",NA,NA,NA,1,1,"Mollusca","Basommatophora","Planorbidae","Armigerus","Armigerus obstructa","Gastropoda",NA,NA,"Chiapas-Nicaragua"
"535",602953,602953,738895,"Species","Armigerus shimeki","(Baker)",NA,NA,NA,1,1,"Mollusca","Basommatophora","Planorbidae","Armigerus","Armigerus shimeki","Gastropoda",NA,NA,"Chiapas-Nicaragua"
"536",602989,602989,738913,"Species","Aroapyrgus ornatus","(Morelet)",NA,NA,NA,1,1,"Mollusca","Littorinimorpha","Hydrobiidae","Aroapyrgus","Aroapyrgus ornatus","Gastropoda",NA,NA,"Chiapas-Nicaragua"
"537",603002,603002,738915,"Species","Arothron meleagris","(Anonymous, 1798)",219926,TRUE,"LC",9,2,"Chordata","Tetraodontiformes","Tetraodontidae","Arothron","Arothron meleagris","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"538",603777,603777,407637,"Species","Astroscopus zephyreus","Gilbert & Starks, 1897",275976,TRUE,"LC",4,2,"Chordata","Perciformes","Uranoscopidae","Astroscopus","Astroscopus zephyreus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"539",603914,603914,739246,"Species","Atherinella argentea","Chernoff, 1986",279794,TRUE,"LC",12,3,"Chordata","Atheriniformes","Atherinopsidae","Atherinella","Atherinella argentea","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"540",603926,603926,739246,"Species","Atherinella pachylepis","(Günther, 1864)",279806,TRUE,"LC",8,3,"Chordata","Atheriniformes","Atherinopsidae","Atherinella","Atherinella pachylepis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"541",603929,603929,739246,"Species","Atherinella starksi","(Meek & Hildebrand, 1923)",279810,TRUE,"LC",10,3,"Chordata","Atheriniformes","Atherinopsidae","Atherinella","Atherinella starksi","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"542",603939,603939,776206,"Species","Atherinopsis californiensis","Girard, 1854",279813,TRUE,"LC",1,1,"Chordata","Atheriniformes","Atherinidae","Atherinopsis","Atherinopsis californiensis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"543",603990,603990,776211,"Species","Atractosteus tropicus","Gill, 1863",293650,NA,NA,5,2,"Chordata","Lepisosteiformes","Lepisosteidae","Atractosteus","Atractosteus tropicus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"544",604529,604529,1033118,"Species","Awaous banana","(Valenciennes, 1837)",277417,NA,NA,7,2,"Chordata","Perciformes","Gobiidae","Awaous","Awaous banana","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"545",604602,604602,739423,"Species","Aylacostoma (Hemisinus) cubaniana","(d'Orbigny)",NA,NA,NA,2,1,"Mollusca",NA,"Thiaridae",NA,"Aylacostoma (Hemisinus) cubaniana","Gastropoda",NA,NA,"Chiapas-Nicaragua"
"546",604735,604735,409163,"Species","Bagre panamensis","(Gill, 1863)",275588,TRUE,"LC",19,5,"Chordata","Siluriformes","Ariidae","Bagre","Bagre panamensis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"547",604736,604736,409163,"Species","Bagre pinnimaculatus","(Steindachner, 1877)",275589,TRUE,"LC",7,3,"Chordata","Siluriformes","Ariidae","Bagre","Bagre pinnimaculatus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"548",604787,604787,739484,"Species","Balaenoptera edeni","Anderson, 1878",137089,TRUE,"DD",13,6,"Chordata","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera edeni","Mammalia",NA,NA,"Chiapas-Nicaragua"
"549",604975,604975,695878,"Species","Balistes polylepis","Steindachner, 1876",275234,TRUE,"LC",13,3,"Chordata","Tetraodontiformes","Balistidae","Balistes","Balistes polylepis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"550",605696,605696,775720,"Genus","Bathygobius","Bleeker, 1878",204736,NA,NA,7,1,"Chordata","Perciformes","Gobiidae","Bathygobius",NA,"Actinopteri",NA,NA,"Chiapas-Nicaragua"
"551",605697,605697,605696,"Species","Bathygobius andrei","(Sauvage, 1880)",277620,TRUE,"LC",18,3,"Chordata","Perciformes","Gobiidae","Bathygobius","Bathygobius andrei","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"552",605706,605706,605696,"Species","Bathygobius ramosus","Ginsburg, 1947",277636,TRUE,"LC",26,4,"Chordata","Perciformes","Gobiidae","Bathygobius","Bathygobius ramosus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"553",605912,605912,739710,"Species","Bathypterois ventralis","Garman, 1899",272076,NA,NA,1,1,"Chordata","Aulopiformes","Ipnopidae","Bathypterois","Bathypterois ventralis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"554",605982,605982,739731,"Species","Batrachoides boulengeri","Gilbert & Starks, 1904",278663,TRUE,"VU",1,1,"Chordata","Batrachoidiformes","Batrachoididae","Batrachoides","Batrachoides boulengeri","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"555",605987,605987,739731,"Species","Batrachoides pacifici","(Günther, 1861)",278667,TRUE,"LC",3,1,"Chordata","Batrachoidiformes","Batrachoididae","Batrachoides","Batrachoides pacifici","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"556",606061,606061,411064,"Species","Bellator gymnostethus","(Gilbert, 1892)",276274,TRUE,"LC",4,2,"Chordata","Scorpaeniformes","Triglidae","Bellator","Bellator gymnostethus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"557",606062,606062,411064,"Species","Bellator loxias","(Jordan, 1897)",276275,TRUE,"LC",26,4,"Chordata","Scorpaeniformes","Triglidae","Bellator","Bellator loxias","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"558",606067,606067,411064,"Species","Bellator xenisma","(Jordan & Bollman, 1890)",276277,TRUE,"LC",11,3,"Chordata","Scorpaeniformes","Triglidae","Bellator","Bellator xenisma","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"559",606664,606664,1029322,"Genus","Bolivina","d'Orbigny, 1839",112101,NA,NA,13,1,"Foraminifera","Rotaliida","Bolivinitidae","Bolivina",NA,"Globothalamea",NA,NA,"Chiapas-Nicaragua"
"560",606688,606688,739990,"Species","Bolivinita quadrilatera","(Schwager, 1866)",417917,NA,NA,4,1,"Foraminifera","Rotaliida","Bolivinitidae","Bolivinita","Bolivinita quadrilatera","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"561",606693,606693,739991,"Species","Bollmannia chlamydes","Jordan, 1890",279928,TRUE,"LC",7,3,"Chordata","Perciformes","Gobiidae","Bollmannia","Bollmannia chlamydes","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"562",606887,606887,696023,"Species","Bothus leopardinus","(Günther, 1862)",274186,TRUE,"LC",3,2,"Chordata","Pleuronectiformes","Bothidae","Bothus","Bothus leopardinus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"563",607088,607088,767747,"Infraorder","Brachyura","Latreille, 1802",106673,NA,NA,6,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca",NA,NA,"Chiapas-Nicaragua"
"564",607118,607118,412982,"Species","Brama dussumieri","Cuvier, 1831",221416,TRUE,"LC",2,1,"Chordata","Perciformes","Bramidae","Brama","Brama dussumieri","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"565",607194,607194,413112,"Species","Bregmaceros bathymaster","Jordan & Bollman, 1890",272290,TRUE,"LC",21,3,"Chordata","Gadiformes","Bregmacerotidae","Bregmaceros","Bregmaceros bathymaster","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"566",607326,607326,413296,"Species","Brotula clarkae","Hubbs, 1944",275888,TRUE,"DD",22,3,"Chordata","Ophidiiformes","Ophidiidae","Brotula","Brotula clarkae","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"567",607458,607458,771742,"Species","Bryx veleronis","Herald, 1940",276236,TRUE,"DD",1,1,"Chordata","Syngnathiformes","Syngnathidae","Bryx","Bryx veleronis","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"568",607594,607594,740321,"Species","Bulimina truncana","Gumbel, 1868",466352,NA,NA,168,1,"Foraminifera","Rotaliida","Buliminidae","Bulimina","Bulimina truncana","Globothalamea",NA,NA,"Chiapas-Nicaragua"
"569",607595,607595,835907,"Genus","Buliminella","Cushman, 1911",112277,NA,NA,7,1,"Foraminifera","Rotaliida","Buliminellidae","Buliminella",NA,"Globothalamea",NA,NA,"Chiapas-Nicaragua"
"570",608138,608138,414417,"Species","Calamus brachysomus","(Lockington, 1880)",275967,TRUE,"LC",7,2,"Chordata","Perciformes","Sparidae","Calamus","Calamus brachysomus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"571",608399,608399,778589,"Species","Callichirus seilacheri","(Bott, 1955)",477664,NA,NA,1,1,"Arthropoda","Decapoda","Callianassidae","Callichirus","Callichirus seilacheri","Malacostraca",NA,NA,"Chiapas-Nicaragua"
"572",608408,608408,414831,"Species","Callinectes arcuatus","Ordway, 1863",442766,NA,NA,2,1,"Arthropoda","Decapoda","Portunidae","Callinectes","Callinectes arcuatus","Malacostraca",NA,NA,"Chiapas-Nicaragua"
"573",609531,609531,769078,"Species","Canthidermis maculata","(Bloch, 1786)",127398,NA,NA,12,2,"Chordata","Tetraodontiformes","Balistidae","Canthidermis","Canthidermis maculata","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"574",609554,609554,416304,"Species","Canthigaster punctatissima","(Günther, 1870)",275264,TRUE,"LC",36,4,"Chordata","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster punctatissima","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"575",609715,609715,416575,"Species","Carangoides otrynter","(Jordan & Gilbert, 1883)",276243,TRUE,"LC",5,2,"Chordata","Perciformes","Carangidae","Carangoides","Carangoides otrynter","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"576",609740,609740,696227,"Species","Caranx hippos","(Linnaeus, 1766)",126803,NA,NA,7,2,"Chordata","Perciformes","Carangidae","Caranx","Caranx hippos","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"577",609747,609747,696227,"Species","Caranx melampygus","Cuvier, 1833",218419,NA,NA,5,2,"Chordata","Perciformes","Carangidae","Caranx","Caranx melampygus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"578",609753,609753,696227,"Species","Caranx sexfasciatus","Quoy & Gaimard, 1825",218404,TRUE,"LC",14,3,"Chordata","Perciformes","Carangidae","Caranx","Caranx sexfasciatus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"579",609763,609763,740892,"Species","Carapus mourlani","(Petit, 1934)",217823,NA,NA,1,1,"Chordata","Ophidiiformes","Carapidae","Carapus","Carapus mourlani","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"580",609807,609807,696240,"Species","Carcharhinus leucas","(Müller & Henle, 1839)",105792,TRUE,"NT",2,1,"Chordata","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus leucas","Elasmobranchii",NA,NA,"Chiapas-Nicaragua"
"581",609811,609811,696240,"Species","Carcharhinus limbatus","(Müller & Henle, 1839)",105793,TRUE,"NT",5,3,"Chordata","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus limbatus","Elasmobranchii",NA,NA,"Chiapas-Nicaragua"
"582",610373,610373,741102,"Species","Cathorops dasycephalus","(Günther, 1864)",280042,TRUE,"LC",6,3,"Chordata","Siluriformes","Ariidae","Cathorops","Cathorops dasycephalus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"583",610381,610381,741102,"Species","Cathorops steindachneri","(Gilbert & Starks, 1904)",280050,TRUE,"DD",2,1,"Chordata","Siluriformes","Ariidae","Cathorops","Cathorops steindachneri","Actinopteri",NA,NA,"Chiapas-Nicaragua"
"584",610828,610828,741280,"Species","Centropomus armatus","Gill, 1863",280059,TRUE,"LC",8,4,"Chordata","Perciformes","Centropomidae","Centropomus","Centropomus armatus","Actinopteri",NA,NA,"Chiapas-Nicaragua"
