"","id","valid_id","parent_id","rank_name","tname","records","datasets","phylum","order","family","genus","species","class","tauthor","worms_id","redlist","status","gisd","hab","ecoregion"
"1030",486271,486271,654093,"Species","Paralichthys woolmani",2,1,"Chordata","Pleuronectiformes","Paralichthyidae","Paralichthys","Paralichthys woolmani","Actinopteri","Jordan & Williams, 1897",275822,TRUE,"DD",NA,NA,"Southwestern Caribbean"
"1031",486890,486890,758761,"Family","Paraonidae",106,3,"Annelida",NA,"Paraonidae",NA,NA,"Polychaeta","Cerruti, 1909",903,NA,NA,NA,NA,"Southwestern Caribbean"
"1032",487016,487016,487004,"Species","Parapenaeus longirostris",19,1,"Arthropoda","Decapoda","Penaeidae","Parapenaeus","Parapenaeus longirostris","Malacostraca","(Lucas, 1846)",107109,NA,NA,NA,NA,"Southwestern Caribbean"
"1033",487108,487108,840294,"Genus","Paraphoxus",1,1,"Arthropoda","Amphipoda","Phoxocephalidae","Paraphoxus",NA,"Malacostraca","Sars, 1891",101722,NA,NA,NA,NA,"Southwestern Caribbean"
"1034",487331,487331,487326,"Species","Parascolopsis eriomma",1,1,"Chordata","Perciformes","Nemipteridae","Parascolopsis","Parascolopsis eriomma","Actinopteri","(Jordan & Richardson, 1909)",214690,NA,NA,NA,NA,"Southwestern Caribbean"
"1035",487681,487681,773385,"Species","Parazen pacificus",12,2,"Chordata","Zeiformes","Parazenidae","Parazen","Parazen pacificus","Actinopteri","Kamohara, 1935",221454,NA,NA,NA,NA,"Southwestern Caribbean"
"1036",487707,487707,699568,"Species","Parazoanthus tunicans",1,1,"Cnidaria","Zoanthidea","Parazoanthidae","Parazoanthus","Parazoanthus tunicans","Anthozoa","Duerden, 1900",283873,NA,NA,NA,NA,"Southwestern Caribbean"
"1037",488050,488050,776856,"Species","Parrella ginsburgi",1,1,"Chordata","Perciformes","Gobiidae","Parrella","Parrella ginsburgi","Actinopteri","Wade, 1946",282171,TRUE,"DD",NA,NA,"Southwestern Caribbean"
"1038",488305,488305,699587,"Species","Pasiphaea sivado",3,1,"Arthropoda","Decapoda","Pasiphaeidae","Pasiphaea","Pasiphaea sivado","Malacostraca","(Risso, 1816)",107677,NA,NA,NA,NA,"Southwestern Caribbean"
"1039",488807,488807,488806,"Species","Pelagodiscus atlanticus",1,1,"Brachiopoda","Lingulida","Discinidae","Pelagodiscus","Pelagodiscus atlanticus","Lingulata","(King, 1868)",183339,NA,NA,NA,NA,"Southwestern Caribbean"
"1040",489009,489009,488992,"Species","Pempheris poeyi",4,2,"Chordata","Perciformes","Pempheridae","Pempheris","Pempheris poeyi","Actinopteri","Bean, 1885",277066,NA,NA,NA,NA,"Southwestern Caribbean"
"1041",489021,489021,489022,"Family","Penaeidae",37,1,"Arthropoda","Decapoda","Penaeidae",NA,NA,"Malacostraca","Rafinesque, 1815",106727,NA,NA,NA,NA,"Southwestern Caribbean"
"1042",489022,489022,858709,"Superfamily","Penaeoidea",2,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca","Rafinesque, 1815",106683,NA,NA,NA,NA,"Southwestern Caribbean"
"1043",489033,489033,489023,"Species","Penaeopsis serrata",26,1,"Arthropoda","Decapoda","Penaeidae","Penaeopsis","Penaeopsis serrata","Malacostraca","Spence Bate, 1881",107111,NA,NA,NA,NA,"Southwestern Caribbean"
"1044",489061,489061,699618,"Species","Penaeus monodon",4,2,"Arthropoda","Decapoda","Penaeidae","Penaeus","Penaeus monodon","Malacostraca","Fabricius, 1798",210378,NA,NA,NA,NA,"Southwestern Caribbean"
"1045",489106,489106,773741,"Species","Penetopteryx nanus",1,1,"Chordata","Syngnathiformes","Syngnathidae","Penetopteryx","Penetopteryx nanus","Actinopteri","(Rosén, 1911)",278462,NA,NA,NA,NA,"Southwestern Caribbean"
"1046",489263,489263,699752,"Genus","Pentamera",1,1,"Echinodermata","Dendrochirotida","Phyllophoridae","Pentamera",NA,"Holothuroidea","Ayres, 1852",123489,NA,NA,NA,NA,"Southwestern Caribbean"
"1047",489273,489273,489263,"Species","Pentamera pulcherrima",1,1,"Echinodermata","Dendrochirotida","Phyllophoridae","Pentamera","Pentamera pulcherrima","Holothuroidea","Ayres, 1852",149908,NA,NA,NA,NA,"Southwestern Caribbean"
"1048",489349,489349,489346,"Species","Peprilus medius",1,1,"Chordata","Perciformes","Stromateidae","Peprilus","Peprilus medius","Actinopteri","(Peters, 1869)",276561,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"1049",489953,489953,755355,"Genus","Peristedion",4,2,"Chordata","Scorpaeniformes","Peristediidae","Peristedion",NA,"Actinopteri","Lacepède, 1801",126165,NA,NA,NA,NA,"Southwestern Caribbean"
"1050",489985,489985,489953,"Species","Peristedion truncatum",10,3,"Chordata","Scorpaeniformes","Peristediidae","Peristedion","Peristedion truncatum","Actinopteri","(Günther, 1880)",159552,NA,NA,NA,NA,"Southwestern Caribbean"
"1051",490128,490128,779154,"Genus","Persicula",8,1,"Mollusca","Neogastropoda","Cystiscidae","Persicula",NA,"Gastropoda","Schumacher, 1817",137882,NA,NA,NA,NA,"Southwestern Caribbean"
"1052",490199,490199,762693,"Genus","Petaloconchus",2,1,"Mollusca","Littorinimorpha","Vermetidae","Petaloconchus",NA,"Gastropoda","Lea, 1843",138650,NA,NA,NA,NA,"Southwestern Caribbean"
"1053",490320,490320,701305,"Subfamily","Petricolinae",2,1,"Mollusca","Veneroida","Veneridae",NA,NA,"Bivalvia","d'Orbigny, 1840",246,NA,NA,NA,NA,"Southwestern Caribbean"
"1054",490358,490358,699950,"Genus","Petrolisthes",3,2,"Arthropoda","Decapoda","Porcellanidae","Petrolisthes",NA,"Malacostraca","Stimpson, 1858",206848,NA,NA,NA,NA,"Southwestern Caribbean"
"1055",490372,490372,490358,"Species","Petrolisthes galathinus",6,3,"Arthropoda","Decapoda","Porcellanidae","Petrolisthes","Petrolisthes galathinus","Malacostraca","(Bosc, 1802)",421875,NA,NA,NA,NA,"Southwestern Caribbean"
"1056",490456,490456,451504,"Family","Petrosiidae",8,2,"Porifera","Haplosclerida","Petrosiidae",NA,NA,"Demospongiae","van Soest, 1980",131638,NA,NA,NA,NA,"Southwestern Caribbean"
"1057",490481,490481,770274,"Genus","Peyssonnelia",13,1,"Rhodophyta","Peyssonneliales","Peyssonneliaceae","Peyssonnelia",NA,"Florideophyceae","Decaisne, 1841",144051,NA,NA,NA,NA,"Southwestern Caribbean"
"1058",490539,490539,755472,"Species","Phacelocyathus flos",11,4,"Cnidaria","Scleractinia","Caryophylliidae","Phacelocyathus","Phacelocyathus flos","Anthozoa","(Pourtalès, 1878)",290728,NA,NA,NA,NA,"Southwestern Caribbean"
"1059",490852,490852,775999,"Species","Phanopathes rigida",4,2,"Cnidaria","Antipatharia","Aphanipathidae","Phanopathes","Phanopathes rigida","Anthozoa","(Pourtalès, 1880)",290732,NA,NA,NA,NA,"Southwestern Caribbean"
"1060",491062,491062,773956,"Species","Phenacoscorpius nebris",1,1,"Chordata","Scorpaeniformes","Scorpaenidae","Phenacoscorpius","Phenacoscorpius nebris","Actinopteri","Eschmeyer, 1965",278866,NA,NA,NA,NA,"Southwestern Caribbean"
"1061",491125,491125,746291,"Genus","Pherusa",1,1,"Annelida","Terebellida","Flabelligeridae","Pherusa",NA,"Polychaeta","Oken, 1807",129293,NA,NA,NA,NA,"Southwestern Caribbean"
"1062",491137,491137,491125,"Species","Pherusa inflata",1,1,"Annelida","Terebellida","Flabelligeridae","Pherusa","Pherusa inflata","Polychaeta","(Treadwell, 1914)",157528,NA,NA,NA,NA,"Southwestern Caribbean"
"1063",491337,491337,774998,"Genus","Philoscia",3,1,"Arthropoda","Isopoda","Philosciidae","Philoscia",NA,"Malacostraca","Latreille, 1804",204924,NA,NA,NA,NA,"Southwestern Caribbean"
"1064",491447,491447,765061,"Family","Pholadidae",1,1,"Mollusca","Myoida","Pholadidae",NA,NA,"Bivalvia","Lamarck, 1809",252,NA,NA,NA,NA,"Southwestern Caribbean"
"1065",491481,491481,491480,"Species","Pholidoteuthis adami",2,1,"Mollusca","Oegopsida","Pholidoteuthidae","Pholidoteuthis","Pholidoteuthis adami","Cephalopoda","Voss, 1956",342247,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"1066",491590,491590,572168,"Species","Phormosoma placenta",54,2,"Echinodermata","Echinothurioida","Phormosomatidae","Phormosoma","Phormosoma placenta","Echinoidea","Thomson, 1872",124343,NA,NA,NA,NA,"Southwestern Caribbean"
"1067",491645,491645,491643,"Genus","Photis",4,1,"Arthropoda","Amphipoda","Photidae","Photis",NA,"Malacostraca","Krøyer, 1842",101563,NA,NA,NA,NA,"Southwestern Caribbean"
"1068",491780,491780,491771,"Species","Phronima pacifica",1,1,"Arthropoda","Amphipoda","Phronimidae","Phronima","Phronima pacifica","Malacostraca","Streets, 1877",236608,NA,NA,NA,NA,"Southwestern Caribbean"
"1069",491867,491867,755709,"Species","Phyllactis praetexta",2,1,"Cnidaria","Actiniaria","Actiniidae","Phyllactis","Phyllactis praetexta","Anthozoa","(Couthouy in Dana, 1846)",290753,NA,NA,NA,NA,"Southwestern Caribbean"
"1070",492203,492203,767316,"Genus","Phymanthus",3,2,"Cnidaria","Actiniaria","Phymanthidae","Phymanthus",NA,"Anthozoa","Milne Edwards & Haime, 1851",100772,NA,NA,NA,NA,"Southwestern Caribbean"
"1071",492206,492206,492203,"Species","Phymanthus crucifer",9,2,"Cnidaria","Actiniaria","Phymanthidae","Phymanthus","Phymanthus crucifer","Anthozoa","(Le Sueur, 1817)",283712,NA,NA,NA,NA,"Southwestern Caribbean"
"1072",492276,492276,769786,"Species","Physeter macrocephalus",26,1,"Chordata","Cetartiodactyla","Physeteridae","Physeter","Physeter macrocephalus","Mammalia","Linnaeus, 1758",137119,TRUE,"VU",NA,NA,"Southwestern Caribbean"
"1073",492440,492440,753065,"Family","Pilargidae",32,2,"Annelida","Phyllodocida","Pilargidae",NA,NA,"Polychaeta","de Saint-Joseph, 1899",15009,NA,NA,NA,NA,"Southwestern Caribbean"
"1074",492535,492535,699769,"Species","Pilumnus dasypodus",4,2,"Arthropoda","Decapoda","Pilumnidae","Pilumnus","Pilumnus dasypodus","Malacostraca","Kingsley, 1879",422095,NA,NA,NA,NA,"Southwestern Caribbean"
"1075",492608,492608,755855,"Species","Pimelodus blochii",4,2,"Chordata","Siluriformes","Pimelodidae","Pimelodus","Pimelodus blochii","Actinopteri","Valenciennes, 1840",282263,NA,NA,NA,NA,"Southwestern Caribbean"
"1076",492625,492625,757429,"Genus","Pinctada",3,1,"Mollusca","Ostreoida","Pteriidae","Pinctada",NA,"Bivalvia","Röding, 1798",138396,NA,NA,NA,NA,"Southwestern Caribbean"
"1077",492687,492687,792971,"Genus","Pinnixa",9,3,"Arthropoda","Decapoda","Pinnotheridae","Pinnixa",NA,"Malacostraca","White, 1846",158444,NA,NA,NA,NA,"Southwestern Caribbean"
"1078",492689,492689,492687,"Species","Pinnixa chaetopterana",2,1,"Arthropoda","Decapoda","Pinnotheridae","Pinnixa","Pinnixa chaetopterana","Malacostraca","Stimpson, 1860",158445,NA,NA,NA,NA,"Southwestern Caribbean"
"1079",492965,492965,699794,"Species","Pitar fulminatus",3,1,"Mollusca","Veneroida","Veneridae","Pitar","Pitar fulminatus","Bivalvia","(Menke, 1828)",420952,NA,NA,NA,NA,"Southwestern Caribbean"
"1080",493004,493004,755947,"Species","Pitho lherminieri",2,1,"Arthropoda","Decapoda",NA,"Pitho","Pitho lherminieri","Malacostraca","(Desbonne in Desbonne & Schramm, 1867)",422018,NA,NA,NA,NA,"Southwestern Caribbean"
"1081",493041,493041,768906,"Genus","Placogorgia",9,2,"Cnidaria","Alcyonacea","Plexauridae","Placogorgia",NA,"Anthozoa","Wright & Studer, 1889",125312,NA,NA,NA,NA,"Southwestern Caribbean"
"1082",493049,493049,493041,"Species","Placogorgia tenuis",11,2,"Cnidaria","Alcyonacea","Plexauridae","Placogorgia","Placogorgia tenuis","Anthozoa","(Verrill, 1883)",286413,NA,NA,NA,NA,"Southwestern Caribbean"
"1083",493292,493292,836057,"Genus","Planulina",1,1,"Foraminifera","Rotaliida","Planulinidae","Planulina",NA,"Globothalamea","d'Orbigny, 1826",112091,NA,NA,NA,NA,"Southwestern Caribbean"
"1084",493334,493334,493333,"Species","Platidia anomioides",1,1,"Brachiopoda","Terebratulida","Platidiidae","Platidia","Platidia anomioides","Rhynchonellata","(Scacchi & Philippi, 1844 in Philippi, 1844)",104066,NA,NA,NA,NA,"Southwestern Caribbean"
"1085",493499,493499,756037,"Species","Platygyra daedalea",1,1,"Cnidaria","Scleractinia","Merulinidae","Platygyra","Platygyra daedalea","Anthozoa","(Ellis & Solander, 1786)",207489,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"1086",493519,493519,628170,"Family","Platyischnopidae",1,1,"Arthropoda","Amphipoda","Platyischnopidae",NA,NA,"Malacostraca","Barnard & Drummond, 1979",236742,NA,NA,NA,NA,"Southwestern Caribbean"
"1087",493909,493909,493907,"Species","Pleoticus robustus",32,2,"Arthropoda","Decapoda","Solenoceridae","Pleoticus","Pleoticus robustus","Malacostraca","(Smith, 1885)",158338,NA,NA,NA,NA,"Southwestern Caribbean"
"1088",493957,493957,653334,"Genus","Plesionika",1,1,"Arthropoda","Decapoda","Pandalidae","Plesionika",NA,"Malacostraca","Spence Bate, 1888",107046,NA,NA,NA,NA,"Southwestern Caribbean"
"1089",493986,493986,493957,"Species","Plesionika narval",1,1,"Arthropoda","Decapoda","Pandalidae","Plesionika","Plesionika narval","Malacostraca","(Fabricius, 1787)",107662,NA,NA,NA,NA,"Southwestern Caribbean"
"1090",494017,494017,767798,"Species","Plesiopenaeus armatus",1,1,"Arthropoda","Decapoda","Aristeidae","Plesiopenaeus","Plesiopenaeus armatus","Malacostraca","(Spence Bate, 1881)",107085,NA,NA,NA,NA,"Southwestern Caribbean"
"1091",494104,494104,699837,"Species","Pleurobranchus areolatus",3,2,"Mollusca","Pleurobranchomorpha","Pleurobranchidae","Pleurobranchus","Pleurobranchus areolatus","Gastropoda","Mörch, 1863",181218,NA,NA,NA,NA,"Southwestern Caribbean"
"1092",494113,494113,699837,"Species","Pleurobranchus testudinarius",1,1,"Mollusca","Pleurobranchomorpha","Pleurobranchidae","Pleurobranchus","Pleurobranchus testudinarius","Gastropoda","Cantraine, 1835",140821,NA,NA,NA,NA,"Southwestern Caribbean"
"1093",494164,494164,751674,"Genus","Pleuromamma",5,1,"Arthropoda","Calanoida","Metridinidae","Pleuromamma",NA,NA,"Giesbrecht in Giesbrecht & Schmeil, 1898",104191,NA,NA,NA,NA,"Southwestern Caribbean"
"1094",494167,494167,494164,"Species","Pleuromamma gracilis",20,1,"Arthropoda","Calanoida","Metridinidae","Pleuromamma","Pleuromamma gracilis",NA,"Claus, 1863",104639,NA,NA,NA,NA,"Southwestern Caribbean"
"1095",494177,494177,494164,"Species","Pleuromamma xiphias",11,2,"Arthropoda","Calanoida","Metridinidae","Pleuromamma","Pleuromamma xiphias",NA,"(Giesbrecht, 1889)",104643,NA,NA,NA,NA,"Southwestern Caribbean"
"1096",494374,494374,756220,"Species","Plexaura homomalla",33,4,"Cnidaria","Alcyonacea","Plexauridae","Plexaura","Plexaura homomalla","Anthozoa","(Esper, 1792)",290797,NA,NA,NA,NA,"Southwestern Caribbean"
"1097",494379,494379,756222,"Species","Plexaurella dichotoma",10,1,"Cnidaria","Alcyonacea","Plexauridae","Plexaurella","Plexaurella dichotoma","Anthozoa","(Esper, 1791)",290812,NA,NA,NA,NA,"Southwestern Caribbean"
"1098",494382,494382,756222,"Species","Plexaurella nutans",8,3,"Cnidaria","Alcyonacea","Plexauridae","Plexaurella","Plexaurella nutans","Anthozoa","(Duchassaing & Michelotti, 1860)",290819,NA,NA,NA,NA,"Southwestern Caribbean"
"1099",494401,494401,699853,"Species","Plicatula gibbosa",6,1,"Mollusca","Pectinoida","Plicatulidae","Plicatula","Plicatula gibbosa","Bivalvia","Lamarck, 1801",207848,NA,NA,NA,NA,"Southwestern Caribbean"
"1100",494539,494539,756260,"Species","Plumapathes pennacea",4,3,"Cnidaria","Antipatharia","Myriopathidae","Plumapathes","Plumapathes pennacea","Anthozoa","(Pallas, 1766)",290831,NA,NA,NA,NA,"Southwestern Caribbean"
"1101",494588,494588,494587,"Species","Plutonaster agassizi",2,1,"Echinodermata","Paxillosida","Astropectinidae","Plutonaster","Plutonaster agassizi","Asteroidea","(Verrill, 1880)",123639,NA,NA,NA,NA,"Southwestern Caribbean"
"1102",494589,494589,494588,"Subspecies","Plutonaster agassizi agassizi",14,1,"Echinodermata","Paxillosida","Astropectinidae","Plutonaster","Plutonaster agassizi","Asteroidea","Verrill, 1880",178706,NA,NA,NA,NA,"Southwestern Caribbean"
"1103",494757,494757,763741,"Family","Podoceridae",1,1,"Arthropoda","Amphipoda","Podoceridae",NA,NA,"Malacostraca","Leach, 1814",101405,NA,NA,NA,NA,"Southwestern Caribbean"
"1104",494889,494889,767661,"Genus","Poecilasma",1,1,"Arthropoda","Lepadiformes","Poecilasmatidae","Poecilasma",NA,NA,"Darwin, 1852",106092,NA,NA,NA,NA,"Southwestern Caribbean"
"1105",494898,494898,771418,"Genus","Poecilia",7,2,"Chordata","Cyprinodontiformes","Poeciliidae","Poecilia",NA,"Actinopteri","Bloch & Schneider, 1801",154394,NA,NA,NA,NA,"Southwestern Caribbean"
"1106",494922,494922,776912,"Species","Poeciliopsis turrubarensis",1,1,"Chordata","Cyprinodontiformes","Poeciliidae","Poeciliopsis","Poeciliopsis turrubarensis","Actinopteri","(Meek, 1912)",282308,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"1107",494939,494939,494935,"Species","Poecilochaetus johnsoni",2,1,"Annelida","Spionida","Poecilochaetidae","Poecilochaetus","Poecilochaetus johnsoni","Polychaeta","Hartman, 1939",330841,NA,NA,NA,NA,"Southwestern Caribbean"
"1108",494969,494969,1030704,"Order","Poecilosclerida",6,2,"Porifera","Poecilosclerida",NA,NA,NA,"Demospongiae","Topsent, 1928",131599,NA,NA,NA,NA,"Southwestern Caribbean"
"1109",494970,494970,771530,"Order","Poecilostomatoida",38,1,"Arthropoda","Poecilostomatoida",NA,NA,NA,NA,"Thorell, 1859",1103,NA,NA,NA,NA,"Southwestern Caribbean"
"1110",495187,495187,495184,"Species","Polyacanthonotus merretti",2,2,"Chordata","Notacanthiformes","Notacanthidae","Polyacanthonotus","Polyacanthonotus merretti","Actinopteri","Sulak, Crabtree & Hureau, 1984",158561,NA,NA,NA,NA,"Southwestern Caribbean"
"1111",495263,495263,495242,"Species","Polycarpa insulsa",1,1,"Chordata","Stolidobranchia","Styelidae","Polycarpa","Polycarpa insulsa","Ascidiacea","(Sluiter, 1898)",251027,NA,NA,NA,NA,"Southwestern Caribbean"
"1112",495365,495365,495338,"Species","Polycheles typhlops",1,1,"Arthropoda","Decapoda","Polychelidae","Polycheles","Polycheles typhlops","Malacostraca","Heller, 1862",107696,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"1113",495419,495419,495417,"Species","Polyclinum constellatum",1,1,"Chordata","Aplousobranchia","Polyclinidae","Polyclinum","Polyclinum constellatum","Ascidiacea","Savigny, 1816",215891,NA,NA,NA,NA,"Southwestern Caribbean"
"1114",495496,495496,759755,"Genus","Polydora",1,1,"Annelida","Spionida","Spionidae","Polydora",NA,"Polychaeta","Bosc, 1802",129619,NA,NA,NA,NA,"Southwestern Caribbean"
"1115",495602,495602,659911,"Species","Polyipnus clarus",2,2,"Chordata","Stomiiformes","Sternoptychidae","Polyipnus","Polyipnus clarus","Actinopteri","Harold, 1994",158840,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"1116",495667,495667,755667,"Genus","Polymetme",1,1,"Chordata","Stomiiformes","Phosichthyidae","Polymetme",NA,"Actinopteri","McCulloch, 1926",126193,NA,NA,NA,NA,"Southwestern Caribbean"
"1117",495706,495706,756451,"Species","Polymyces fragilis",19,4,"Cnidaria","Scleractinia","Flabellidae","Polymyces","Polymyces fragilis","Anthozoa","(Pourtalès, 1868)",290837,NA,NA,NA,NA,"Southwestern Caribbean"
"1118",495708,495708,756451,"Species","Polymyces wellsi",1,1,"Cnidaria","Scleractinia","Flabellidae","Polymyces","Polymyces wellsi","Anthozoa","Cairns, 1991",290839,NA,NA,NA,NA,"Southwestern Caribbean"
"1119",495834,495834,752044,"Class","Polyplacophora",4,2,"Mollusca",NA,NA,NA,NA,"Polyplacophora","Gray, 1821",55,NA,NA,NA,NA,"Southwestern Caribbean"
"1120",495873,495873,835655,"Genus","Polysiphonia",1,1,"Rhodophyta","Ceramiales","Rhodomelaceae","Polysiphonia",NA,"Florideophyceae","Greville, 1823",143853,NA,NA,NA,NA,"Southwestern Caribbean"
"1121",495973,495973,756513,"Species","Polystira albida",34,1,"Mollusca","Neogastropoda","Turridae","Polystira","Polystira albida","Gastropoda","(G. Perry, 1811)",420396,NA,NA,NA,NA,"Southwestern Caribbean"
"1122",495978,495978,756513,"Species","Polystira tellea",55,2,"Mollusca","Neogastropoda","Turridae","Polystira","Polystira tellea","Gastropoda","(Dall, 1889)",420398,NA,NA,NA,NA,"Southwestern Caribbean"
"1123",496153,496153,1011607,"Genus","Pomadasys",3,1,"Chordata","Perciformes","Haemulidae","Pomadasys",NA,"Actinopteri","Lacepède, 1802",126011,NA,NA,NA,NA,"Southwestern Caribbean"
"1124",496158,496158,496153,"Species","Pomadasys bayanus",1,1,"Chordata","Perciformes","Haemulidae","Pomadasys","Pomadasys bayanus","Actinopteri","Jordan & Evermann, 1898",273501,NA,NA,NA,NA,"Southwestern Caribbean"
"1125",496161,496161,496153,"Species","Pomadasys commersonnii",1,1,"Chordata","Perciformes","Haemulidae","Pomadasys","Pomadasys commersonnii","Actinopteri","(Lacepède, 1801)",218563,NA,NA,NA,NA,"Southwestern Caribbean"
"1126",496183,496183,496153,"Species","Pomadasys panamensis",1,1,"Chordata","Perciformes","Haemulidae","Pomadasys","Pomadasys panamensis","Actinopteri","(Steindachner, 1876)",273509,TRUE,"LC",NA,NA,"Southwestern Caribbean"
"1127",496274,496274,496291,"Genus","Pontella",1,1,"Arthropoda","Calanoida","Pontellidae","Pontella",NA,NA,"Dana, 1846",104209,NA,NA,NA,NA,"Southwestern Caribbean"
"1128",496288,496288,496274,"Species","Pontella securifer",1,1,"Arthropoda","Calanoida","Pontellidae","Pontella","Pontella securifer",NA,"Brady, 1883",104740,NA,NA,NA,NA,"Southwestern Caribbean"
