"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","redlist","status","hab","gisd","ecoregion"
"770",474533,474533,474529,"Species","Myriochele heeri","Malmgren, 1867",130542,10,2,"Annelida","Sabellida","Oweniidae","Myriochele","Polychaeta","Myriochele heeri",NA,NA,NA,NA,"Gulf of Alaska"
"771",474574,474574,770370,"Species","Myrionema strangulans","Greville, 1827",144985,1,1,"Ochrophyta","Ectocarpales","Chordariaceae","Myrionema","Phaeophyceae","Myrionema strangulans",NA,NA,NA,NA,"Gulf of Alaska"
"772",474708,474708,489355,"Order","Mysida","Boas, 1883",149668,192,2,"Arthropoda","Mysida",NA,NA,"Malacostraca",NA,NA,NA,NA,NA,"Gulf of Alaska"
"773",474710,474710,474708,"Family","Mysidae","Haworth, 1825",119822,44,1,"Arthropoda","Mysida","Mysidae",NA,"Malacostraca",NA,NA,NA,NA,NA,"Gulf of Alaska"
"774",474816,474816,849867,"Family","Mytilidae","Rafinesque, 1815",211,10,2,"Mollusca","Mytiloida","Mytilidae",NA,"Bivalvia",NA,NA,NA,NA,NA,"Gulf of Alaska"
"775",474859,474859,766035,"Species","Myxilla (Myxilla) incrustans","(Johnston, 1842)",169466,71,1,"Porifera","Poecilosclerida","Myxillidae","Myxilla","Demospongiae","Myxilla (Myxilla) incrustans",NA,NA,NA,NA,"Gulf of Alaska"
"776",474993,474993,786969,"Genus","Naineris","Blainville, 1828",129419,1,1,"Annelida",NA,"Orbiniidae","Naineris","Polychaeta",NA,NA,NA,NA,NA,"Gulf of Alaska"
"777",475002,475002,474993,"Species","Naineris uncinata","Hartman, 1957",329420,1,1,"Annelida",NA,"Orbiniidae","Naineris","Polychaeta","Naineris uncinata",NA,NA,NA,NA,"Gulf of Alaska"
"778",475085,475085,475069,"Species","Nannobrachium regale","(Gilbert, 1892)",275869,7,3,"Chordata","Myctophiformes","Myctophidae","Nannobrachium","Actinopteri","Nannobrachium regale",NA,NA,NA,NA,"Gulf of Alaska"
"779",475090,475090,475089,"Species","Nannocalanus minor","(Claus, 1863)",104469,1,1,"Arthropoda","Calanoida","Calanidae","Nannocalanus",NA,"Nannocalanus minor",NA,NA,NA,NA,"Gulf of Alaska"
"780",475171,475171,737504,"Genus","Nanomia","A. Agassiz, 1865",135392,4,1,"Cnidaria","Siphonophorae","Agalmatidae","Nanomia","Hydrozoa",NA,NA,NA,NA,NA,"Gulf of Alaska"
"781",475191,475191,475186,"Species","Nansenia candida","Cohen, 1958",272926,1,1,"Chordata","Osmeriformes","Microstomatidae","Nansenia","Actinopteri","Nansenia candida",NA,NA,NA,NA,"Gulf of Alaska"
"782",475866,475866,771441,"Genus","Nautichthys","Girard, 1858",254400,9,2,"Chordata","Scorpaeniformes","Hemitripteridae","Nautichthys","Actinopteri",NA,NA,NA,NA,NA,"Gulf of Alaska"
"783",475867,475867,475866,"Species","Nautichthys oculofasciatus","(Girard, 1858)",254542,14,3,"Chordata","Scorpaeniformes","Hemitripteridae","Nautichthys","Actinopteri","Nautichthys oculofasciatus",NA,NA,NA,NA,"Gulf of Alaska"
"784",475868,475868,475866,"Species","Nautichthys pribilovius","(Jordan & Gilbert, 1898)",254543,5,3,"Chordata","Scorpaeniformes","Hemitripteridae","Nautichthys","Actinopteri","Nautichthys pribilovius",NA,NA,NA,NA,"Gulf of Alaska"
"785",475889,475889,476046,"Genus","Navicula","Bory de Saint-Vincent, 1822",149142,84,3,"Ochrophyta","Naviculales","Naviculaceae","Navicula","Bacillariophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"786",475933,475933,475889,"Species","Navicula distans","(W.Smith) Ralfs, 1861",149143,31,1,"Ochrophyta","Naviculales","Naviculaceae","Navicula","Bacillariophyceae","Navicula distans",NA,NA,NA,NA,"Gulf of Alaska"
"787",476194,476194,776733,"Species","Nectoliparis pelagicus","Gilbert & Burke, 1912",281641,11,2,"Chordata","Scorpaeniformes","Liparidae","Nectoliparis","Actinopteri","Nectoliparis pelagicus",NA,NA,NA,NA,"Gulf of Alaska"
"788",476649,476649,648291,"Species","Neoamphitrite robusta","(Johnson, 1901)",334122,2,1,"Annelida","Terebellida","Terebellidae","Neoamphitrite","Polychaeta","Neoamphitrite robusta",NA,NA,NA,NA,"Gulf of Alaska"
"789",476740,476740,414431,"Genus","Neocalanus","Sars G.O., 1925",104155,121,3,"Arthropoda","Calanoida","Calanidae","Neocalanus",NA,NA,NA,NA,NA,NA,"Gulf of Alaska"
"790",476892,476892,752912,"Species","Neodilsea borealis","(I.A.Abbott) S.C.Lindstrom, 1985",373956,1,1,"Rhodophyta","Gigartinales","Dumontiaceae","Neodilsea","Florideophyceae","Neodilsea borealis",NA,NA,NA,NA,"Gulf of Alaska"
"791",476936,476936,793969,"Species","Neogloboquadrina pachyderma","(Ehrenberg, 1861)",113458,148,2,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Globothalamea","Neogloboquadrina pachyderma",NA,NA,NA,NA,"Gulf of Alaska"
"792",477218,477218,648623,"Species","Neomysis rayii","(Murdoch, 1885)",226869,1,1,"Arthropoda","Mysida","Mysidae","Neomysis","Malacostraca","Neomysis rayii",NA,NA,NA,NA,"Gulf of Alaska"
"793",477351,477351,778739,"Species","Neoptilota asplenioides","(Esper) Kylin ex Scagel, Garbary, Golden & Hawkes, 1986",372369,169,1,"Rhodophyta","Ceramiales","Wrangeliaceae","Neoptilota","Florideophyceae","Neoptilota asplenioides",NA,NA,NA,NA,"Gulf of Alaska"
"794",477364,477364,586194,"Species","Neorhodomela aculeata","(L.P.Perestenko) Masuda, 1982",372471,82,1,"Rhodophyta","Ceramiales","Rhodomelaceae","Neorhodomela","Florideophyceae","Neorhodomela aculeata",NA,NA,NA,NA,"Gulf of Alaska"
"795",477365,477365,586194,"Species","Neorhodomela larix","(Turner) Masuda, 1982",372616,80,1,"Rhodophyta","Ceramiales","Rhodomelaceae","Neorhodomela","Florideophyceae","Neorhodomela larix",NA,NA,NA,NA,"Gulf of Alaska"
"796",477366,477366,586194,"Species","Neorhodomela oregona","(Doty) Masuda, 1982",372473,133,1,"Rhodophyta","Ceramiales","Rhodomelaceae","Neorhodomela","Florideophyceae","Neorhodomela oregona",NA,NA,NA,NA,"Gulf of Alaska"
"797",477641,477641,753038,"Genus","Nephtys","Cuvier, 1817",129370,39,3,"Annelida","Phyllodocida","Nephtyidae","Nephtys","Polychaeta",NA,NA,NA,NA,NA,"Gulf of Alaska"
"798",477649,477649,477641,"Species","Nephtys caeca","(Fabricius, 1780)",130355,2,1,"Annelida","Phyllodocida","Nephtyidae","Nephtys","Polychaeta","Nephtys caeca",NA,NA,NA,NA,"Gulf of Alaska"
"799",477659,477659,477641,"Species","Nephtys ferruginea","Hartman, 1940",173701,5,1,"Annelida","Phyllodocida","Nephtyidae","Nephtys","Polychaeta","Nephtys ferruginea",NA,NA,NA,NA,"Gulf of Alaska"
"800",477666,477666,477641,"Species","Nephtys longosetosa","Örsted, 1842",130364,2,1,"Annelida","Phyllodocida","Nephtyidae","Nephtys","Polychaeta","Nephtys longosetosa",NA,NA,NA,NA,"Gulf of Alaska"
"801",477674,477674,477641,"Species","Nephtys paradoxa","Malm, 1874",130365,2,1,"Annelida","Phyllodocida","Nephtyidae","Nephtys","Polychaeta","Nephtys paradoxa",NA,NA,NA,NA,"Gulf of Alaska"
"802",477745,477745,753065,"Family","Nereididae","Blainville, 1818",22496,118,2,"Annelida","Phyllodocida","Nereididae",NA,"Polychaeta",NA,NA,NA,NA,NA,"Gulf of Alaska"
"803",477763,477763,753066,"Genus","Nereis","Linnaeus, 1758",129379,43,3,"Annelida","Phyllodocida","Nereididae","Nereis","Polychaeta",NA,NA,NA,NA,NA,"Gulf of Alaska"
"804",477861,477861,477763,"Species","Nereis pelagica","Linnaeus, 1758",130404,66,1,"Annelida","Phyllodocida","Nereididae","Nereis","Polychaeta","Nereis pelagica",NA,NA,NA,NA,"Gulf of Alaska"
"805",477880,477880,477879,"Species","Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht, 1840",240752,16,1,"Ochrophyta","Laminariales","Laminariaceae","Nereocystis","Phaeophyceae","Nereocystis luetkeana",NA,NA,NA,NA,"Gulf of Alaska"
"806",478274,478274,478266,"Species","Nicolea zostericola","Örsted, 1844",131508,1,1,"Annelida","Terebellida","Terebellidae","Nicolea","Polychaeta","Nicolea zostericola",NA,NA,NA,NA,"Gulf of Alaska"
"807",478278,478278,649217,"Species","Nicomache lumbricalis","(Fabricius, 1780)",130311,2,1,"Annelida",NA,"Maldanidae","Nicomache","Polychaeta","Nicomache lumbricalis",NA,NA,NA,NA,"Gulf of Alaska"
"808",478282,478282,649217,"Species","Nicomache personata","Johnson, 1901",130314,2,1,"Annelida",NA,"Maldanidae","Nicomache","Polychaeta","Nicomache personata",NA,NA,NA,NA,"Gulf of Alaska"
"809",478360,478360,649251,"Species","Ninoe gemmea","Moore, 1911",329948,29,2,"Annelida","Eunicida","Lumbrineridae","Ninoe","Polychaeta","Ninoe gemmea",NA,NA,NA,NA,"Gulf of Alaska"
"810",478440,478440,478437,"Species","Nitophyllum hollenbergii","(Kylin) I.A.Abbott, 1969",372810,2,1,"Rhodophyta","Ceramiales","Delesseriaceae","Nitophyllum","Florideophyceae","Nitophyllum hollenbergii",NA,NA,NA,NA,"Gulf of Alaska"
"811",478496,478496,586756,"Species","Nitzschia longissima","(Brébisson) Ralfs, 1861",149150,58,1,"Ochrophyta","Bacillariales","Bacillariaceae","Nitzschia","Bacillariophyceae","Nitzschia longissima",NA,NA,NA,NA,"Gulf of Alaska"
"812",479018,479018,649657,"Species","Notomastus lineatus","Claparède, 1869",129899,2,1,"Annelida",NA,"Capitellidae","Notomastus","Polychaeta","Notomastus lineatus",NA,NA,NA,NA,"Gulf of Alaska"
"813",479051,479051,771367,"Genus","Notophyllum","Örsted, 1843",129452,3,1,"Annelida","Phyllodocida","Phyllodocidae","Notophyllum","Polychaeta",NA,NA,NA,NA,NA,"Gulf of Alaska"
"814",479052,479052,479051,"Species","Notophyllum foliosum","(Sars, 1835)",130661,1,1,"Annelida","Phyllodocida","Phyllodocidae","Notophyllum","Polychaeta","Notophyllum foliosum",NA,NA,NA,NA,"Gulf of Alaska"
"815",479053,479053,479051,"Species","Notophyllum imbricatum","Moore, 1906",330025,11,1,"Annelida","Phyllodocida","Phyllodocidae","Notophyllum","Polychaeta","Notophyllum imbricatum",NA,NA,NA,NA,"Gulf of Alaska"
"816",479107,479107,479105,"Species","Notoproctus pacificus","(Moore, 1906)",334247,5,1,"Annelida",NA,"Maldanidae","Notoproctus","Polychaeta","Notoproctus pacificus",NA,NA,NA,NA,"Gulf of Alaska"
"817",479404,479404,774196,"Genus","Nucella","Röding, 1798",138199,94,1,"Mollusca","Neogastropoda","Muricidae","Nucella","Gastropoda",NA,NA,NA,NA,NA,"Gulf of Alaska"
"818",479405,479405,479404,"Species","Nucella canaliculata","(Duclos, 1832)",404205,4,2,"Mollusca","Neogastropoda","Muricidae","Nucella","Gastropoda","Nucella canaliculata",NA,NA,NA,NA,"Gulf of Alaska"
"819",479409,479409,479404,"Species","Nucella lamellosa","(Gmelin, 1791)",404218,18,2,"Mollusca","Neogastropoda","Muricidae","Nucella","Gastropoda","Nucella lamellosa",NA,NA,NA,NA,"Gulf of Alaska"
"820",479411,479411,479404,"Species","Nucella lima","(Gmelin, 1791)",404384,11,2,"Mollusca","Neogastropoda","Muricidae","Nucella","Gastropoda","Nucella lima",NA,NA,NA,NA,"Gulf of Alaska"
"821",479655,479655,479709,"Genus","Nymphon","Fabricius, 1794",134591,1,1,"Arthropoda","Pantopoda","Nymphonidae","Nymphon","Pycnogonida",NA,NA,NA,NA,NA,"Gulf of Alaska"
"822",479673,479673,479655,"Species","Nymphon grossipes","(Fabricius, 1780)",134688,1,1,"Arthropoda","Pantopoda","Nymphonidae","Nymphon","Pycnogonida","Nymphon grossipes",NA,NA,NA,NA,"Gulf of Alaska"
"823",479684,479684,479655,"Species","Nymphon longitarse","Krøyer, 1844",134696,1,1,"Arthropoda","Pantopoda","Nymphonidae","Nymphon","Pycnogonida","Nymphon longitarse",NA,NA,NA,NA,"Gulf of Alaska"
"824",479723,479723,415775,"Genus","Obelia","Péron & Lesueur, 1810",117034,13,1,"Cnidaria","Leptothecata","Campanulariidae","Obelia","Hydrozoa",NA,NA,NA,NA,NA,"Gulf of Alaska"
"825",479786,479786,775573,"Species","Occella dodecaedron","(Tilesius, 1813)",254398,6,4,"Chordata","Scorpaeniformes","Agonidae","Occella","Actinopteri","Occella dodecaedron",NA,NA,NA,NA,"Gulf of Alaska"
"826",479822,479822,479818,"Species","Oceanodroma leucorhoa","(Vieillot, 1818)",137192,231,3,"Chordata","Procellariiformes","Hydrobatidae","Oceanodroma","Aves","Oceanodroma leucorhoa",NA,NA,NA,NA,"Gulf of Alaska"
"827",479976,479976,777869,"Order","Octopoda","Leach, 1818",11718,510,2,"Mollusca","Octopoda",NA,NA,"Cephalopoda",NA,NA,NA,NA,NA,"Gulf of Alaska"
"828",480249,480249,1013135,"Species","Odontella sinensis","(Greville) Grunow, 1884",149095,1,1,"Ochrophyta","Triceratiales","Triceratiaceae","Odontella","Bacillariophyceae","Odontella sinensis",NA,NA,NA,NA,"Gulf of Alaska"
"829",480261,480261,753563,"Species","Odonthalia floccosa","(Esper) Falkenberg, 1901",372621,333,1,"Rhodophyta","Ceramiales","Rhodomelaceae","Odonthalia","Florideophyceae","Odonthalia floccosa",NA,NA,NA,NA,"Gulf of Alaska"
"830",480265,480265,753563,"Species","Odonthalia kamtschatica","(Ruprecht) J.Agardh, 1863",373822,6,1,"Rhodophyta","Ceramiales","Rhodomelaceae","Odonthalia","Florideophyceae","Odonthalia kamtschatica",NA,NA,NA,NA,"Gulf of Alaska"
"831",480268,480268,753563,"Species","Odonthalia setacea","(Ruprecht) Perestenko, 1977",373820,73,1,"Rhodophyta","Ceramiales","Rhodomelaceae","Odonthalia","Florideophyceae","Odonthalia setacea",NA,NA,NA,NA,"Gulf of Alaska"
"832",480366,480366,753587,"Species","Odontopyxis trispinosa","Lockington, 1880",281836,6,1,"Chordata","Scorpaeniformes","Agonidae","Odontopyxis","Actinopteri","Odontopyxis trispinosa",NA,NA,NA,NA,"Gulf of Alaska"
"833",480533,480533,751062,"Genus","Oenopota","Mörch, 1852",137826,18,3,"Mollusca","Neogastropoda","Mangeliidae","Oenopota","Gastropoda",NA,NA,NA,NA,NA,"Gulf of Alaska"
"834",480687,480687,699175,"Species","Oithona setigera","(Dana, 1849)",106655,574,1,"Arthropoda","Cyclopoida","Oithonidae","Oithona",NA,"Oithona setigera",NA,NA,NA,NA,"Gulf of Alaska"
"835",480689,480689,699175,"Species","Oithona similis","Claus, 1866",106656,325,2,"Arthropoda","Cyclopoida","Oithonidae","Oithona",NA,"Oithona similis",NA,NA,NA,NA,"Gulf of Alaska"
"836",480735,480735,776789,"Species","Oligocottus maculosus","Girard, 1856",281872,17,3,"Chordata","Scorpaeniformes","Cottidae","Oligocottus","Actinopteri","Oligocottus maculosus",NA,NA,NA,NA,"Gulf of Alaska"
"837",481000,481000,770398,"Species","Omphalophyllum ulvaceum","Rosenvinge, 1893",145333,5,1,"Ochrophyta","Ectocarpales","Chordariaceae","Omphalophyllum","Phaeophyceae","Omphalophyllum ulvaceum",NA,NA,NA,NA,"Gulf of Alaska"
"838",481029,481029,651134,"Genus","Oncaea","Philippi, 1843",128690,26,2,"Arthropoda","Poecilostomatoida","Oncaeidae","Oncaea",NA,NA,NA,NA,NA,NA,"Gulf of Alaska"
"839",481050,481050,481029,"Species","Oncaea notopus","Giesbrecht, 1891",128943,5,1,"Arthropoda","Poecilostomatoida","Oncaeidae","Oncaea",NA,"Oncaea notopus",NA,NA,NA,NA,"Gulf of Alaska"
"840",481054,481054,481029,"Species","Oncaea prolata","Heron, 1977",344725,17,1,"Arthropoda","Poecilostomatoida","Oncaeidae","Oncaea",NA,"Oncaea prolata",NA,NA,NA,NA,"Gulf of Alaska"
"841",481197,481197,781069,"Genus","Oncorhynchus","Suckley, 1861",126140,216,3,"Chordata","Salmoniformes","Salmonidae","Oncorhynchus","Actinopteri",NA,NA,NA,NA,NA,"Gulf of Alaska"
"842",481201,481201,481200,"Subspecies","Oncorhynchus clarkii clarkii","(Richardson, 1836)",323483,3,2,"Chordata","Salmoniformes","Salmonidae","Oncorhynchus","Actinopteri","Oncorhynchus clarkii",NA,NA,NA,NA,"Gulf of Alaska"
"843",481203,481203,481197,"Species","Oncorhynchus gorbuscha","(Walbaum, 1792)",127182,131,7,"Chordata","Salmoniformes","Salmonidae","Oncorhynchus","Actinopteri","Oncorhynchus gorbuscha",NA,NA,NA,NA,"Gulf of Alaska"
"844",481204,481204,481197,"Species","Oncorhynchus keta","(Walbaum, 1792)",127183,791,5,"Chordata","Salmoniformes","Salmonidae","Oncorhynchus","Actinopteri","Oncorhynchus keta",NA,NA,NA,NA,"Gulf of Alaska"
"845",481210,481210,481197,"Species","Oncorhynchus mykiss","(Walbaum, 1792)",127185,59,3,"Chordata","Salmoniformes","Salmonidae","Oncorhynchus","Actinopteri","Oncorhynchus mykiss",NA,NA,NA,TRUE,"Gulf of Alaska"
"846",481212,481212,481197,"Species","Oncorhynchus nerka","(Walbaum, 1792)",254569,85,6,"Chordata","Salmoniformes","Salmonidae","Oncorhynchus","Actinopteri","Oncorhynchus nerka",TRUE,"LC",NA,NA,"Gulf of Alaska"
"847",481217,481217,481197,"Species","Oncorhynchus tshawytscha","(Walbaum, 1792)",158075,1767,7,"Chordata","Salmoniformes","Salmonidae","Oncorhynchus","Actinopteri","Oncorhynchus tshawytscha",NA,NA,NA,NA,"Gulf of Alaska"
"848",481230,481230,651206,"Species","Oneirodes acanthias","(Gilbert, 1915)",272620,1,1,"Chordata","Lophiiformes","Oneirodidae","Oneirodes","Actinopteri","Oneirodes acanthias",TRUE,"LC",NA,NA,"Gulf of Alaska"
"849",481235,481235,651206,"Species","Oneirodes bulbosus","Chapman, 1939",254553,5,1,"Chordata","Lophiiformes","Oneirodidae","Oneirodes","Actinopteri","Oneirodes bulbosus",NA,NA,NA,NA,"Gulf of Alaska"
"850",481253,481253,651206,"Species","Oneirodes thompsoni","(Schultz, 1934)",254554,7,3,"Chordata","Lophiiformes","Oneirodidae","Oneirodes","Actinopteri","Oneirodes thompsoni",NA,NA,NA,NA,"Gulf of Alaska"
"851",481339,481339,651280,"Species","Onuphis elegans","(Johnson, 1901)",334273,1,1,"Annelida","Eunicida","Onuphidae","Onuphis","Polychaeta","Onuphis elegans",NA,NA,NA,NA,"Gulf of Alaska"
"852",481351,481351,651280,"Species","Onuphis iridescens","(Johnson, 1901)",334275,13,2,"Annelida","Eunicida","Onuphidae","Onuphis","Polychaeta","Onuphis iridescens",NA,NA,NA,NA,"Gulf of Alaska"
"853",481540,481540,777666,"Genus","Ophelina","Örsted, 1843",129414,1,1,"Annelida",NA,"Opheliidae","Ophelina","Polychaeta",NA,NA,NA,NA,NA,"Gulf of Alaska"
"854",481542,481542,481540,"Species","Ophelina acuminata","Örsted, 1843",130500,5,1,"Annelida",NA,"Opheliidae","Ophelina","Polychaeta","Ophelina acuminata",NA,NA,NA,NA,"Gulf of Alaska"
"855",481560,481560,699273,"Genus","Ophiacantha","Müller & Troschel, 1842",123587,1,1,"Echinodermata","Ophiurida","Ophiacanthidae","Ophiacantha","Ophiuroidea",NA,NA,NA,NA,NA,"Gulf of Alaska"
"856",481568,481568,481560,"Species","Ophiacantha bathybia","H.L. Clark, 1911",243327,2,1,"Echinodermata","Ophiurida","Ophiacanthidae","Ophiacantha","Ophiuroidea","Ophiacantha bathybia",NA,NA,NA,NA,"Gulf of Alaska"
"857",482011,482011,771465,"Genus","Ophiodon","Girard, 1854",240744,2,1,"Chordata","Scorpaeniformes","Hexagrammidae","Ophiodon","Actinopteri",NA,NA,NA,NA,NA,"Gulf of Alaska"
"858",482012,482012,482011,"Species","Ophiodon elongatus","Girard, 1854",240745,71998,6,"Chordata","Scorpaeniformes","Hexagrammidae","Ophiodon","Actinopteri","Ophiodon elongatus",NA,NA,NA,NA,"Gulf of Alaska"
"859",482083,482083,482080,"Species","Ophiolimna bairdi","(Lyman, 1883)",125033,1,1,"Echinodermata","Ophiurida","Ophiacanthidae","Ophiolimna","Ophiuroidea","Ophiolimna bairdi",NA,NA,NA,NA,"Gulf of Alaska"
"860",482518,482518,699382,"Species","Ophiura bathybia","H.L. Clark, 1911",244260,3,1,"Echinodermata","Ophiurida","Ophiuridae","Ophiura","Ophiuroidea","Ophiura bathybia",NA,NA,NA,NA,"Gulf of Alaska"
"861",482527,482527,699382,"Species","Ophiura flagellata","(Lyman, 1878)",124918,1,1,"Echinodermata","Ophiurida","Ophiuridae","Ophiura","Ophiuroidea","Ophiura flagellata",NA,NA,NA,NA,"Gulf of Alaska"
"862",482537,482537,699382,"Species","Ophiura leptoctenia","H.L. Clark, 1911",244279,3,1,"Echinodermata","Ophiurida","Ophiuridae","Ophiura","Ophiuroidea","Ophiura leptoctenia",NA,NA,NA,NA,"Gulf of Alaska"
"863",482554,482554,699382,"Species","Ophiura sarsii","Lütken, 1855",124934,18,2,"Echinodermata","Ophiurida","Ophiuridae","Ophiura","Ophiuroidea","Ophiura sarsii",NA,NA,NA,NA,"Gulf of Alaska"
"864",482826,482826,778743,"Species","Opuntiella californica","(Farlow) Kylin, 1925",372623,95,1,"Rhodophyta","Gigartinales","Furcellariaceae","Opuntiella","Florideophyceae","Opuntiella californica",NA,NA,NA,NA,"Gulf of Alaska"
"865",482916,482916,482904,"Species","Orbinia norvegica","(Savigny, 1820)",156278,1,1,"Annelida","Orbiniida","Orbiniidae","Orbinia","Polychaeta","Orbinia norvegica",NA,NA,NA,NA,"Gulf of Alaska"
"866",483005,483005,769780,"Species","Orcinus orca","(Linnaeus, 1758)",137102,75,18,"Chordata","Cetartiodactyla","Delphinidae","Orcinus","Mammalia","Orcinus orca",TRUE,"DD",NA,NA,"Gulf of Alaska"
"867",483211,483211,483209,"Species","Orthasterias koehleri","(deLoriol, 1897)",255048,45,1,"Echinodermata","Forcipulatida","Asteriidae","Orthasterias","Asteroidea","Orthasterias koehleri",NA,NA,NA,NA,"Gulf of Alaska"
"868",483545,483545,1031207,"Class","Ostracoda","Latreille, 1802",1078,480,3,"Arthropoda",NA,NA,NA,"Ostracoda",NA,NA,NA,NA,NA,"Gulf of Alaska"
"869",483762,483762,483759,"Species","Owenia fusiformis","Delle Chiaje, 1844",130544,24,2,"Annelida","Sabellida","Oweniidae","Owenia","Polychaeta","Owenia fusiformis",NA,NA,NA,NA,"Gulf of Alaska"
"870",483975,483975,767910,"Genus","Oxytoxum","Stein, 1883",109528,1,1,"Myzozoa","Peridiniales","Oxytoxaceae","Oxytoxum","Dinophyceae",NA,NA,NA,NA,NA,"Gulf of Alaska"
"871",484248,484248,774238,"Species","Pacifacanthomysis nephrophthalma","(Banner, 1948)",226746,2,1,"Arthropoda","Mysida","Mysidae","Pacifacanthomysis","Malacostraca","Pacifacanthomysis nephrophthalma",NA,NA,NA,NA,"Gulf of Alaska"
"872",484364,484364,484406,"Family","Paguridae","Latreille, 1802",106738,763,4,"Arthropoda","Decapoda","Paguridae",NA,"Malacostraca",NA,NA,NA,NA,NA,"Gulf of Alaska"
"873",484414,484414,699461,"Species","Pagurus aleuticus","(Benedict, 1892)",366647,4,1,"Arthropoda","Decapoda","Paguridae","Pagurus","Malacostraca","Pagurus aleuticus",NA,NA,NA,NA,"Gulf of Alaska"
"874",484418,484418,699461,"Species","Pagurus armatus","(Dana, 1851)",366655,1,1,"Arthropoda","Decapoda","Paguridae","Pagurus","Malacostraca","Pagurus armatus",NA,NA,NA,NA,"Gulf of Alaska"
