"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","hab","redlist","status","gisd","ecoregion"
"507",507748,507748,740483,"Family","Scolecitrichidae","Giesbrecht, 1893",104103,1,1,"Arthropoda","Calanoida","Scolecitrichidae",NA,NA,NA,NA,NA,NA,NA,"Chukchi Sea"
"508",507791,507791,667289,"Species","Scoletoma fragilis","(O.F. Müller, 1776)",130261,21,1,"Annelida","Eunicida","Lumbrineridae","Scoletoma","Polychaeta","Scoletoma fragilis",NA,NA,NA,NA,"Chukchi Sea"
"509",508296,508296,508293,"Species","Scrippsiella trochoidea","(Stein) Loeblich III, 1976",110172,7,1,"Myzozoa","Peridiniales","Peridiniaceae","Scrippsiella","Dinophyceae","Scrippsiella trochoidea",NA,NA,NA,NA,"Chukchi Sea"
"510",508983,508983,769157,"Species","Semicytherura undata","(Sars, 1866)",128118,2,1,"Arthropoda","Podocopida","Cytheruridae","Semicytherura","Ostracoda","Semicytherura undata",NA,NA,NA,NA,"Chukchi Sea"
"511",509465,509465,758323,"Family","Serpulidae","Rafinesque, 1815",988,1,1,"Annelida","Sabellida","Serpulidae",NA,"Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"512",509701,509701,668330,"Species","Sertularia fabricii","Levinsen, 1893",117915,1,1,"Cnidaria","Leptothecata","Sertulariidae","Sertularia","Hydrozoa","Sertularia fabricii",NA,NA,NA,NA,"Chukchi Sea"
"513",509776,509776,519271,"Order","Sessilia","Lamarck, 1818",106033,166,2,"Arthropoda","Sessilia",NA,NA,NA,NA,NA,NA,NA,NA,"Chukchi Sea"
"514",510729,510729,764111,"Order","Siphonophorae","Eschscholtz, 1829",1371,24,1,"Cnidaria","Siphonophorae",NA,NA,"Hydrozoa",NA,NA,NA,NA,NA,"Chukchi Sea"
"515",510865,510865,770782,"Genus","Skeletonema","Greville, 1865",149073,1,1,"Ochrophyta","Thalassiosirales","Skeletonemaceae","Skeletonema","Bacillariophyceae",NA,NA,NA,NA,NA,"Chukchi Sea"
"516",511414,511414,759571,"Species","Somateria mollissima","(Linnaeus, 1758)",137074,2,1,"Chordata","Anseriformes","Anatidae","Somateria","Aves","Somateria mollissima",NA,TRUE,"LC",NA,"Chukchi Sea"
"517",511731,511731,511728,"Species","Sphaerodoridium minutum","(Webster & Benedict, 1887)",155127,1,1,"Annelida","Phyllodocida","Sphaerodoridae","Sphaerodoridium","Polychaeta","Sphaerodoridium minutum",NA,NA,NA,NA,"Chukchi Sea"
"518",512174,512174,669673,"Species","Spinocalanus horridus","Wolfenden, 1911",104851,5,1,"Arthropoda","Calanoida","Spinocalanidae","Spinocalanus",NA,"Spinocalanus horridus",NA,NA,NA,NA,"Chukchi Sea"
"519",512211,512211,759755,"Genus","Spio","Fabricius, 1785",129625,3,1,"Annelida","Spionida","Spionidae","Spio","Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"520",512246,512246,669737,"Species","Spiophanes bombyx","(Claparède, 1870)",131187,12,1,"Annelida","Spionida","Spionidae","Spiophanes","Polychaeta","Spiophanes bombyx",NA,NA,NA,NA,"Chukchi Sea"
"521",512429,512429,1014789,"Genus","Spirorbis","Daudin, 1800",129642,5,1,"Annelida","Sabellida","Serpulidae","Spirorbis","Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"522",512490,512490,467128,"Genus","Spisula","Gray, 1837",138159,3,1,"Mollusca",NA,"Mactridae","Spisula","Bivalvia",NA,NA,NA,NA,NA,"Chukchi Sea"
"523",512621,512621,769375,"Genus","Spongia","Linnaeus, 1759",131759,1,1,"Porifera","Dictyoceratida","Spongiidae","Spongia","Demospongiae",NA,NA,NA,NA,NA,"Chukchi Sea"
"524",513049,513049,770783,"Genus","Stauroneis","Ehrenberg, 1843",149077,3,1,"Ochrophyta","Naviculales","Stauroneidaceae","Stauroneis","Bacillariophyceae",NA,NA,NA,NA,NA,"Chukchi Sea"
"525",513185,513185,699388,"Genus","Stegophiura","Matsumoto, 1915",123576,29,1,"Echinodermata","Ophiurida","Ophiuridae","Stegophiura","Ophiuroidea",NA,NA,NA,NA,NA,"Chukchi Sea"
"526",513189,513189,513185,"Species","Stegophiura nodosa","(Lütken, 1855)",124943,39,3,"Echinodermata","Ophiurida","Ophiuridae","Stegophiura","Ophiuroidea","Stegophiura nodosa",NA,NA,NA,NA,"Chukchi Sea"
"527",513473,513473,769067,"Species","Stenodus leucichthys","(Güldenstädt, 1772)",127189,40,3,"Chordata","Salmoniformes","Salmonidae","Stenodus","Actinopteri","Stenodus leucichthys",NA,TRUE,"EW",NA,"Chukchi Sea"
"528",513782,513782,760130,"Species","Stercorarius parasiticus","(Linnaeus, 1758)",137172,3,1,"Chordata","Charadriiformes","Stercorariidae","Stercorarius","Aves","Stercorarius parasiticus",NA,TRUE,"LC",NA,"Chukchi Sea"
"529",513783,513783,760130,"Species","Stercorarius pomarinus","(Temminck, 1815)",137173,23,1,"Chordata","Charadriiformes","Stercorariidae","Stercorarius","Aves","Stercorarius pomarinus",NA,TRUE,"LC",NA,"Chukchi Sea"
"530",513889,513889,513885,"Species","Sternaspis scutata","Ranzani, 1817",131242,29,2,"Annelida","Terebellida","Sternaspidae","Sternaspis","Polychaeta","Sternaspis scutata",NA,NA,NA,NA,"Chukchi Sea"
"531",513982,513982,763257,"Family","Stichaeidae","Gill, 1864",125566,2,1,"Chordata","Perciformes","Stichaeidae",NA,"Actinopteri",NA,NA,NA,NA,NA,"Chukchi Sea"
"532",514739,514739,671279,"Species","Strongylocentrotus droebachiensis","(O.F. Müller, 1776)",124321,56,3,"Echinodermata","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Echinoidea","Strongylocentrotus droebachiensis",NA,NA,NA,NA,"Chukchi Sea"
"533",514816,514816,760367,"Genus","Styela","Fleming, 1822",103543,1,1,"Chordata","Stolidobranchia","Styelidae","Styela","Ascidiacea",NA,NA,NA,NA,NA,"Chukchi Sea"
"534",514838,514838,514816,"Species","Styela rustica","Linnaeus, 1767",103937,2,1,"Chordata","Stolidobranchia","Styelidae","Styela","Ascidiacea","Styela rustica",NA,NA,NA,NA,"Chukchi Sea"
"535",515419,515419,515418,"Genus","Syllis","Savigny in Lamarck, 1818",129680,2,1,"Annelida","Phyllodocida","Syllidae","Syllis","Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"536",515440,515440,515419,"Species","Syllis alternata","Moore, 1908",131413,7,2,"Annelida","Phyllodocida","Syllidae","Syllis","Polychaeta","Syllis alternata",NA,NA,NA,NA,"Chukchi Sea"
"537",515466,515466,515419,"Species","Syllis fasciata","Malmgren, 1867",131429,2,2,"Annelida","Phyllodocida","Syllidae","Syllis","Polychaeta","Syllis fasciata",NA,NA,NA,NA,"Chukchi Sea"
"538",516009,516009,769545,"Genus","Synchaeta","Ehrenberg, 1832",134958,21,2,"Rotifera","Ploima","Synchaetidae","Synchaeta","Eurotatoria",NA,NA,NA,NA,NA,"Chukchi Sea"
"539",516105,516105,770757,"Genus","Synedra","Ehrenberg, 1830",149186,28,1,"Ochrophyta","Fragilariales","Fragilariaceae","Synedra","Bacillariophyceae",NA,NA,NA,NA,NA,"Chukchi Sea"
"540",516228,516228,672145,"Species","Synidotea bicuspida","(Owen, 1839)",156445,9,2,"Arthropoda","Isopoda","Idoteidae","Synidotea","Malacostraca","Synidotea bicuspida",NA,NA,NA,NA,"Chukchi Sea"
"541",516242,516242,672145,"Species","Synidotea nodulosa","(Krøyer, 1846)",119053,2,2,"Arthropoda","Isopoda","Idoteidae","Synidotea","Malacostraca","Synidotea nodulosa",NA,NA,NA,NA,"Chukchi Sea"
"542",516363,516363,756411,"Genus","Synoicum","Phipps, 1774",103479,1,1,"Chordata","Aplousobranchia","Polyclinidae","Synoicum","Ascidiacea",NA,NA,NA,NA,NA,"Chukchi Sea"
"543",516402,516402,628170,"Family","Synopiidae","Dana, 1853",101410,1,1,"Arthropoda","Amphipoda","Synopiidae",NA,"Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"544",516481,516481,516402,"Genus","Syrrhoe","Goës, 1866",101778,1,1,"Arthropoda","Amphipoda","Synopiidae","Syrrhoe","Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"545",516549,516549,779597,"Genus","Tachyrhynchus","Mörch, 1868",138614,2,1,"Mollusca","Caenogastropoda incertae sedis","Turritellidae","Tachyrhynchus","Gastropoda",NA,NA,NA,NA,NA,"Chukchi Sea"
"546",516682,516682,760762,"Family","Talitridae","Rafinesque, 1815",101411,1,1,"Arthropoda","Amphipoda","Talitridae",NA,"Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"547",517441,517441,517440,"Species","Telmessus cheiragonus","(Tilesius, 1812)",254360,30,2,"Arthropoda","Decapoda","Cheiragonidae","Telmessus","Malacostraca","Telmessus cheiragonus",NA,NA,NA,NA,"Chukchi Sea"
"548",517638,517638,673107,"Species","Terebellides stroemii","Sars, 1835",131573,23,1,"Annelida","Terebellida","Trichobranchidae","Terebellides","Polychaeta","Terebellides stroemii",NA,NA,NA,NA,"Chukchi Sea"
"549",518555,518555,850640,"Species","Thalassionema nitzschioides","(Grunow, 1862) Van Heurck, 1896",555045,8,1,"Ochrophyta","Thalassionematales","Thalassionemataceae",NA,"Bacillariophyceae","Thalassionema nitzschioides",NA,NA,NA,NA,"Chukchi Sea"
"550",518563,518563,770752,"Genus","Thalassiosira","Cleve, 1873",148912,78,1,"Ochrophyta","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Bacillariophyceae",NA,NA,NA,NA,NA,"Chukchi Sea"
"551",518571,518571,518563,"Species","Thalassiosira antarctica","Comber, 1896",149099,1,1,"Ochrophyta","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Bacillariophyceae","Thalassiosira antarctica",NA,NA,NA,NA,"Chukchi Sea"
"552",518597,518597,518563,"Species","Thalassiosira gravida","Cleve, 1896",149102,108,2,"Ochrophyta","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Bacillariophyceae","Thalassiosira gravida",NA,NA,NA,NA,"Chukchi Sea"
"553",518600,518600,518563,"Species","Thalassiosira hyalina","(Grunow) Gran, 1897",149100,1,1,"Ochrophyta","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Bacillariophyceae","Thalassiosira hyalina",NA,NA,NA,NA,"Chukchi Sea"
"554",518618,518618,518563,"Species","Thalassiosira nordenskioeldii","Cleve, 1873",148931,78,1,"Ochrophyta","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Bacillariophyceae","Thalassiosira nordenskioeldii",NA,NA,NA,NA,"Chukchi Sea"
"555",518641,518641,518638,"Species","Thalassiothrix longissima","Cleve & Grunow, 1880",157083,1,1,"Ochrophyta","Thalassionematales","Thalassionemataceae","Thalassiothrix","Bacillariophyceae","Thalassiothrix longissima",NA,NA,NA,NA,"Chukchi Sea"
"556",518944,518944,699389,"Order","Thecosomata","Blainville, 1824",13703,14,1,"Mollusca","Thecosomata",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Chukchi Sea"
"557",519002,519002,531490,"Species","Themisto abyssorum","(Boeck, 1871)",103259,6,2,"Arthropoda","Amphipoda","Hyperiidae","Themisto","Malacostraca","Themisto abyssorum",NA,NA,NA,NA,"Chukchi Sea"
"558",519007,519007,531490,"Species","Themisto libellula","(Lichtenstein in Mandt, 1822)",156452,68,6,"Arthropoda","Amphipoda","Hyperiidae","Themisto","Malacostraca","Themisto libellula",NA,NA,NA,NA,"Chukchi Sea"
"559",519271,519271,742115,"Superorder","Thoracica","Darwin, 1854",1107,79,1,"Arthropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chukchi Sea"
"560",519696,519696,442026,"Genus","Thysanoessa","Brandt, 1851",110679,113,4,"Arthropoda","Euphausiacea","Euphausiidae","Thysanoessa","Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"561",519702,519702,519696,"Species","Thysanoessa inermis","(Krøyer, 1846)",110708,48,7,"Arthropoda","Euphausiacea","Euphausiidae","Thysanoessa","Malacostraca","Thysanoessa inermis",NA,NA,NA,NA,"Chukchi Sea"
"562",519786,519786,761534,"Species","Tiaropsis multicirrata","(M. Sars, 1835)",117978,1,1,"Cnidaria","Leptothecata","Tiaropsidae","Tiaropsis","Hydrozoa","Tiaropsis multicirrata",NA,NA,NA,NA,"Chukchi Sea"
"563",519941,519941,770903,"Genus","Tintinnopsis","Stein, 1867",163780,8,1,"Ciliophora","Choreotrichida","Codonellidae","Tintinnopsis","Oligotrichea",NA,NA,NA,NA,NA,"Chukchi Sea"
"564",520193,520193,701093,"Species","Tomopteris septentrionalis","Steenstrup, 1849",131568,4,1,"Annelida","Phyllodocida","Tomopteridae","Tomopteris","Polychaeta","Tomopteris septentrionalis",NA,NA,NA,NA,"Chukchi Sea"
"565",520803,520803,777668,"Genus","Travisia","Johnston, 1840",129417,1,1,"Annelida",NA,NA,"Travisia","Polychaeta",NA,NA,NA,NA,NA,"Chukchi Sea"
"566",520808,520808,520803,"Species","Travisia forbesii","Johnston, 1840",130512,3,1,"Annelida",NA,NA,"Travisia","Polychaeta","Travisia forbesii",NA,NA,NA,NA,"Chukchi Sea"
"567",521064,521064,775560,"Species","Trichocottus brashnikovi","Soldatov & Pavlenko, 1915",254355,5,2,"Chordata","Scorpaeniformes","Cottidae","Trichocottus","Actinopteri","Trichocottus brashnikovi",NA,NA,NA,NA,"Chukchi Sea"
"568",521176,521176,416541,"Genus","Trichotropis","Broderip & G. B. Sowerby I, 1829",137731,9,1,"Mollusca","Littorinimorpha","Capulidae","Trichotropis","Gastropoda",NA,NA,NA,NA,NA,"Chukchi Sea"
"569",521421,521421,675324,"Species","Triglops pingelii","Reinhardt, 1837",127207,101,3,"Chordata","Scorpaeniformes","Cottidae","Triglops","Actinopteri","Triglops pingelii",NA,NA,NA,NA,"Chukchi Sea"
"570",522043,522043,522040,"Species","Trochochaeta multisetosa","(Örsted, 1844)",131576,4,1,"Annelida","Spionida","Trochochaetidae","Trochochaeta","Polychaeta","Trochochaeta multisetosa",NA,NA,NA,NA,"Chukchi Sea"
"571",523933,523933,523932,"Species","Urasterias lincki","(Müller & Troschel, 1842)",123815,2,1,"Echinodermata","Forcipulatida","Asteriidae","Urasterias","Asteroidea","Urasterias lincki",NA,NA,NA,NA,"Chukchi Sea"
"572",523957,523957,737619,"Genus","Uria","Brisson, 1760",137041,42,2,"Chordata","Charadriiformes","Alcidae","Uria","Aves",NA,NA,NA,NA,NA,"Chukchi Sea"
"573",523959,523959,523957,"Species","Uria lomvia","(Linnaeus, 1758)",137134,304,2,"Chordata","Charadriiformes","Alcidae","Uria","Aves","Uria lomvia",NA,TRUE,"LC",NA,"Chukchi Sea"
"574",524196,524196,769777,"Species","Ursus maritimus","Phipps, 1774",137085,289,4,"Chordata","Carnivora","Ursidae","Ursus","Mammalia","Ursus maritimus",NA,TRUE,"VU",NA,"Chukchi Sea"
"575",524205,524205,677118,"Species","Urticina crassicornis","(Müller, 1776)",100832,20,3,"Cnidaria","Actiniaria","Actiniidae","Urticina","Anthozoa","Urticina crassicornis",NA,NA,NA,NA,"Chukchi Sea"
"576",524884,524884,767688,"Species","Verum striolatum","(Sars G.O., 1877)",106197,1,1,"Arthropoda","Scalpelliformes","Scalpellidae","Verum",NA,"Verum striolatum",NA,NA,NA,NA,"Chukchi Sea"
"577",525274,525274,766984,"Genus","Viscosia","de Man, 1890",2570,1,1,"Nematoda","Enoplida","Oncholaimidae","Viscosia","Enoplea",NA,NA,NA,NA,NA,"Chukchi Sea"
"578",525432,525432,696079,"Genus","Volutopsius","Mörch, 1857",137715,3,1,"Mollusca","Neogastropoda","Buccinidae","Volutopsius","Gastropoda",NA,NA,NA,NA,NA,"Chukchi Sea"
"579",525620,525620,699147,"Genus","Westwoodilla","Bate, 1862",101705,2,1,"Arthropoda","Amphipoda","Oedicerotidae","Westwoodilla","Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"580",526313,526313,763100,"Species","Yoldia hyperborea","(Gould, 1841)",141989,10,3,"Mollusca","Nuculanoida","Yoldiidae","Yoldia","Bivalvia","Yoldia hyperborea",NA,NA,NA,NA,"Chukchi Sea"
"581",526481,526481,775559,"Species","Zaprora silenus","Jordan, 1896",254353,2,2,"Chordata","Perciformes","Zaproridae","Zaprora","Actinopteri","Zaprora silenus",NA,NA,NA,NA,"Chukchi Sea"
"582",527131,527131,769222,"Species","Atrophia minuta","(Wolfenden, 1905)",128891,14,1,"Arthropoda","Poecilostomatoida","Lubbockiidae","Atrophia",NA,"Atrophia minuta",NA,NA,NA,NA,"Chukchi Sea"
"583",527191,527191,775548,"Species","Brachyramphus brevirostris","(Vigors, 1829)",254310,33,2,"Chordata","Charadriiformes","Alcidae","Brachyramphus","Aves","Brachyramphus brevirostris",NA,TRUE,"NT",NA,"Chukchi Sea"
"584",527195,527195,413521,"Species","Buccinum angulosum","Gray, 1839",138858,10,1,"Mollusca","Neogastropoda","Buccinidae","Buccinum","Gastropoda","Buccinum angulosum",NA,NA,NA,NA,"Chukchi Sea"
"585",527196,527196,413521,"Species","Buccinum polare","Gray, 1839",138873,11,1,"Mollusca","Neogastropoda","Buccinidae","Buccinum","Gastropoda","Buccinum polare",NA,NA,NA,NA,"Chukchi Sea"
"586",527266,527266,420902,"Species","Chelyosoma orientale","Redikorzev, 1911",250012,4,1,"Chordata","Phlebobranchia","Corellidae","Chelyosoma","Ascidiacea","Chelyosoma orientale",NA,NA,NA,NA,"Chukchi Sea"
"587",527658,527658,440743,"Subspecies","Eualus gaimardii belcheri","(Bell, 1855)",158358,12,2,"Arthropoda","Decapoda","Thoridae","Eualus","Malacostraca","Eualus gaimardii",NA,NA,NA,NA,"Chukchi Sea"
"588",527699,527699,442462,"Species","Eurytemora raboti","Richard, 1897",104876,1,1,"Arthropoda","Calanoida","Temoridae","Eurytemora",NA,"Eurytemora raboti",NA,NA,NA,NA,"Chukchi Sea"
"589",527702,527702,775555,"Species","Evasterias echinosoma","Fisher, 1926",254498,30,1,"Echinodermata","Forcipulatida","Asteriidae","Evasterias","Asteroidea","Evasterias echinosoma",NA,NA,NA,NA,"Chukchi Sea"
"590",527899,527899,632747,"Species","Henricia derjugini","Djakonov, 1950",254496,1,1,"Echinodermata","Spinulosida","Echinasteridae","Henricia","Asteroidea","Henricia derjugini",NA,NA,NA,NA,"Chukchi Sea"
"591",528096,528096,772644,"Species","Lethasterias nanimensis","(Verrill, 1914)",254499,41,1,"Echinodermata","Forcipulatida","Asteriidae","Lethasterias","Asteroidea","Lethasterias nanimensis",NA,NA,NA,NA,"Chukchi Sea"
"592",528117,528117,749953,"Species","Limnocalanus johanseni","Marsh, 1920",254651,1,1,"Arthropoda","Calanoida","Centropagidae","Limnocalanus",NA,"Limnocalanus johanseni",NA,NA,NA,NA,"Chukchi Sea"
"593",528338,528338,474736,"Species","Mysis litoralis","(Banner, 1948)",120111,1,1,"Arthropoda","Mysida","Mysidae","Mysis","Malacostraca","Mysis litoralis",NA,NA,NA,NA,"Chukchi Sea"
"594",528412,528412,477697,"Species","Neptunea ventricosa","(Gmelin, 1791)",156264,38,2,"Mollusca","Neogastropoda","Buccinidae","Neptunea","Gastropoda","Neptunea ventricosa",NA,NA,NA,NA,"Chukchi Sea"
"595",528632,528632,699461,"Species","Pagurus capillatus","(Benedict, 1892)",254489,51,1,"Arthropoda","Decapoda","Paguridae","Pagurus","Malacostraca","Pagurus capillatus",NA,NA,NA,NA,"Chukchi Sea"
"596",528633,528633,699461,"Species","Pagurus rathbuni","(Benedict, 1892)",254491,13,2,"Arthropoda","Decapoda","Paguridae","Pagurus","Malacostraca","Pagurus rathbuni",NA,NA,NA,NA,"Chukchi Sea"
"597",528634,528634,699461,"Species","Pagurus trigonocheirus","(Stimpson, 1858)",254490,73,2,"Arthropoda","Decapoda","Paguridae","Pagurus","Malacostraca","Pagurus trigonocheirus",NA,NA,NA,NA,"Chukchi Sea"
"598",528953,528953,500840,"Species","Pteraster obscurus","(Perrier, 1891)",124149,31,2,"Echinodermata","Velatida","Pterasteridae","Pteraster","Asteroidea","Pteraster obscurus",NA,NA,NA,NA,"Chukchi Sea"
"599",528981,528981,775566,"Species","Pyrulofusus deformis","(Reeve, 1847)",254378,8,2,"Mollusca","Neogastropoda","Buccinidae","Pyrulofusus","Gastropoda","Pyrulofusus deformis",NA,NA,NA,NA,"Chukchi Sea"
"600",529224,529224,514816,"Species","Styela macrenteron","Ritter, 1913",251400,36,1,"Chordata","Stolidobranchia","Styelidae","Styela","Ascidiacea","Styela macrenteron",NA,NA,NA,NA,"Chukchi Sea"
"601",529796,529796,696079,"Genus","Ancistrolepis","Dall, 1895",248331,3,1,"Mollusca","Neogastropoda","Buccinidae","Ancistrolepis","Gastropoda",NA,NA,NA,NA,NA,"Chukchi Sea"
"602",531490,531490,748566,"Genus","Themisto","Guérin, 1825",101800,18,3,"Arthropoda","Amphipoda","Hyperiidae","Themisto","Malacostraca",NA,NA,NA,NA,NA,"Chukchi Sea"
"603",532433,532433,737379,"Genus","Actinomyces","Harz, 1877",178063,1,1,"Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","Actinobacteria",NA,NA,NA,NA,NA,"Chukchi Sea"
"604",533193,533193,401208,"Species","Amphiodia craterodmeta","H.L. Clark, 1911",242652,49,3,"Echinodermata","Ophiurida","Amphiuridae","Amphiodia","Ophiuroidea","Amphiodia craterodmeta",NA,NA,NA,NA,"Chukchi Sea"
"605",534230,534230,769630,"Species","Arctopontius hanseni","Eiselt, 1986",348959,3,1,"Arthropoda","Siphonostomatoida","Artotrogidae","Arctopontius",NA,"Arctopontius hanseni",NA,NA,NA,NA,"Chukchi Sea"
"606",534273,534273,405858,"Species","Argeia pugettensis","Dana, 1853",259044,2,1,"Arthropoda","Isopoda","Bopyridae","Argeia","Malacostraca","Argeia pugettensis",NA,NA,NA,NA,"Chukchi Sea"
"607",534282,534282,769119,"Genus","Argilloecia","Sars, 1866",127686,3,1,"Arthropoda","Podocopida","Pontocyprididae","Argilloecia","Ostracoda",NA,NA,NA,NA,NA,"Chukchi Sea"
"608",535163,535163,408907,"Species","Axiothella catenata","(Malmgren, 1865)",130275,3,1,"Annelida",NA,"Maldanidae","Axiothella","Polychaeta","Axiothella catenata",NA,NA,NA,NA,"Chukchi Sea"
"609",535592,535592,695970,"Species","Benthoctopus hokkaidensis","(Berry, 1921)",341917,1,1,"Mollusca","Octopoda","Enteroctopodidae","Benthoctopus","Cephalopoda","Benthoctopus hokkaidensis",NA,NA,NA,NA,"Chukchi Sea"
"610",535629,535629,411417,"Species","Beringius behringi","(Middendorff, 1848)",160112,35,2,"Mollusca","Neogastropoda","Buccinidae","Beringius","Gastropoda","Beringius behringi",NA,NA,NA,NA,"Chukchi Sea"
"611",537703,537703,769660,"Species","Choniostoma mirabile","Hansen, 1886",357820,2,1,"Arthropoda","Siphonostomatoida","Nicothoidae","Choniostoma",NA,"Choniostoma mirabile",NA,NA,NA,NA,"Chukchi Sea"
"612",537932,537932,423089,"Species","Cirroteuthis muelleri","Eschricht, 1836",342212,2,1,"Mollusca","Octopoda","Cirroteuthidae","Cirroteuthis","Cephalopoda","Cirroteuthis muelleri",NA,TRUE,"LC",NA,"Chukchi Sea"
"613",540006,540006,620806,"Subspecies","Diastylis glabra typica","Zimmer, 1929",157814,1,1,"Arthropoda","Cumacea","Diastylidae","Diastylis","Malacostraca","Diastylis glabra",NA,NA,NA,NA,"Chukchi Sea"
"614",541014,541014,767737,"Species","Enteropsis roscoffensis","Chatton & Brément, 1909",106578,1,1,"Arthropoda","Cyclopoida","Enteropsidae","Enteropsis",NA,"Enteropsis roscoffensis",NA,NA,NA,NA,"Chukchi Sea"
"615",541893,541893,442462,"Species","Eurytemora arctica","Wilson M.S. & Tash, 1966",351865,4,1,"Arthropoda","Calanoida","Temoridae","Eurytemora",NA,"Eurytemora arctica",NA,NA,NA,NA,"Chukchi Sea"
"616",541894,541894,442462,"Species","Eurytemora canadensis","Marsh, 1920",351868,1,1,"Arthropoda","Calanoida","Temoridae","Eurytemora",NA,"Eurytemora canadensis",NA,NA,NA,NA,"Chukchi Sea"
