"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","gisd","ecoregion"
"620",836425,836425,698037,"Subspecies","Hyporhamphus roberti roberti","(Valenciennes, 1847)",272194,NA,NA,1,1,"Chordata","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus roberti","Actinopteri",NA,"Western Galapagos Islands"
"621",839563,839563,778114,"Species","Echinolittorina lemniscata","(Philippi, 1846)",549582,NA,NA,1,1,"Mollusca","Littorinimorpha","Littorinidae","Echinolittorina","Echinolittorina lemniscata","Gastropoda",NA,"Western Galapagos Islands"
"622",849906,849906,823298,"Phylum","Radiozoa",NA,582421,NA,NA,16,1,"Radiozoa",NA,NA,NA,NA,NA,NA,"Western Galapagos Islands"
"623",861299,861299,861480,"Species","Parvulastra exigua","(Lamarck, 1816)",459556,NA,NA,1,1,"Echinodermata","Valvatida","Asterinidae","Parvulastra","Parvulastra exigua","Asteroidea",NA,"Western Galapagos Islands"
"624",1014493,778114,778114,"Subgenus","Echinolittorina (Fossarilittorina)","Rosewater, 1981",578980,NA,NA,1,1,"Mollusca","Littorinimorpha","Littorinidae","Echinolittorina",NA,"Gastropoda",NA,"Western Galapagos Islands"
"625",1015537,1015537,774090,"Species","Antennatus sanguineus","(Gill, 1863)",313098,TRUE,"LC",7,2,"Chordata","Lophiiformes","Antennariidae","Antennatus","Antennatus sanguineus","Actinopteri",NA,"Western Galapagos Islands"
"626",1016229,1016229,1014627,"Species","Parabrachiella annulata","(Markewitsch, 1940)",478423,NA,NA,1,1,"Arthropoda","Siphonostomatoida","Lernaeopodidae","Parabrachiella","Parabrachiella annulata",NA,NA,"Western Galapagos Islands"
"627",1016318,1016318,413847,"Species","Bunodosoma grande","(Verrill, 1869)",592954,NA,NA,14,2,"Cnidaria","Actiniaria","Actiniidae","Bunodosoma","Bunodosoma grande","Anthozoa",NA,"Western Galapagos Islands"
"628",1017234,1017234,427988,"Subspecies","Cosmocampus arctus arctus","(Jenkins & Evermann, 1889)",278056,NA,NA,2,1,"Chordata","Syngnathiformes","Syngnathidae","Cosmocampus","Cosmocampus arctus","Actinopteri",NA,"Western Galapagos Islands"
"629",1017644,1017644,1014797,"Species","Dercitus (Stoeba) reptans","Desqueyroux-Faúndez & van Soest, 1997",555709,NA,NA,2,2,"Porifera","Tetractinellida","Ancorinidae","Dercitus","Dercitus (Stoeba) reptans","Demospongiae",NA,"Western Galapagos Islands"
"630",1018033,1018033,802729,"Species","Hyporthodus mystacinus","(Poey, 1852)",475099,TRUE,"LC",1,1,"Chordata","Perciformes","Serranidae","Hyporthodus","Hyporthodus mystacinus","Actinopteri",NA,"Western Galapagos Islands"
"631",1018035,1018035,802729,"Species","Hyporthodus niphobles","(Gilbert & Starks, 1897)",475078,TRUE,"DD",1,1,"Chordata","Perciformes","Serranidae","Hyporthodus","Hyporthodus niphobles","Actinopteri",NA,"Western Galapagos Islands"
"632",1018159,1018159,777721,"Species","Leodice antennata","Savigny in Lamarck, 1818",336660,NA,NA,1,1,"Annelida","Eunicida","Eunicidae","Leodice","Leodice antennata","Polychaeta",NA,"Western Galapagos Islands"
"633",1018772,1018772,631525,"Species","Halocynthia dumosa","(Stimpson, 1855)",251556,NA,NA,2,1,"Chordata","Stolidobranchia","Pyuridae","Halocynthia","Halocynthia dumosa","Ascidiacea",NA,"Western Galapagos Islands"
"634",1020034,1020034,1020035,"Species","Aphantolana costaricensis","(Brusca & Iverson, 1985)",258955,NA,NA,2,1,"Arthropoda","Isopoda","Cirolanidae","Aphantolana","Aphantolana costaricensis","Malacostraca",NA,"Western Galapagos Islands"
"635",1023929,427985,743043,"Species","Cosmocalanus darwini","(Lubbock, 1860)",346317,NA,NA,1,1,"Arthropoda","Calanoida","Calanidae","Cosmocalanus","Cosmocalanus darwini",NA,NA,"Western Galapagos Islands"
"636",1024260,1024260,750972,"Species","Malacoctenus sudensis","Springer, 1959",712820,TRUE,"LC",1,1,"Chordata","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus sudensis","Actinopteri",NA,"Western Galapagos Islands"
"637",1026141,1026141,697277,"Subspecies","Encope micropora tetrapora","L. Agassiz, 1841",513652,NA,NA,1,1,"Echinodermata","Clypeasteroida","Mellitidae","Encope","Encope micropora","Echinoidea",NA,"Western Galapagos Islands"
"638",1034198,1034198,446767,"Species","Globigerinoides sacculifera","(Brady, 1877)",849845,NA,NA,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides sacculifera","Globothalamea",NA,"Western Galapagos Islands"
"639",1035381,1035381,1035375,"Species","Tetronarce peruana","(Chirichigno F., 1963)",845707,NA,NA,2,2,"Chordata","Torpediniformes","Torpedinidae","Tetronarce","Tetronarce peruana","Elasmobranchii",NA,"Western Galapagos Islands"
"640",1036310,1036310,421776,"Species","Chondrilla verrucosa","Desqueyroux-Faúndez & van Soest, 1997",170371,NA,NA,1,1,"Porifera","Chondrillida","Chondrillidae","Chondrilla","Chondrilla verrucosa","Demospongiae",NA,"Western Galapagos Islands"
"641",1039452,1039452,419996,"Species","Chaetopterus galapagensis","Nishi, Hickman & Bailey-Brock, 2009",605513,NA,NA,1,1,"Annelida",NA,"Chaetopteridae","Chaetopterus","Chaetopterus galapagensis","Polychaeta",NA,"Western Galapagos Islands"
