"","id","valid_id","parent_id","rank_name","tname","tauthor","records","datasets","phylum","family","genus","species","class","order","worms_id","redlist","status","gisd","hab","ecoregion"
"1642",445470,445470,746597,"Family","Gammaridae","Leach, 1814",16,3,"Arthropoda","Gammaridae",NA,NA,"Malacostraca","Amphipoda",101383,NA,NA,NA,NA,"Floridian"
"1643",445509,445509,445470,"Genus","Gammarus","Fabricius, 1775",3,3,"Arthropoda","Gammaridae","Gammarus",NA,"Malacostraca","Amphipoda",101537,NA,NA,NA,NA,"Floridian"
"1644",445559,445559,746608,"Species","Gardineria paradoxa","(Pourtalès, 1868)",2,2,"Cnidaria","Gardineriidae","Gardineria","Gardineria paradoxa","Anthozoa","Scleractinia",287445,NA,NA,NA,NA,"Floridian"
"1645",445561,445561,746608,"Species","Gardineria simplex","(Pourtalès, 1878)",1,1,"Cnidaria","Gardineriidae","Gardineria","Gardineria simplex","Anthozoa","Scleractinia",287447,NA,NA,NA,NA,"Floridian"
"1646",445754,445754,769405,"Genus","Gastrophanella","Schmidt, 1879",1,1,"Porifera","Siphonidiidae","Gastrophanella",NA,"Demospongiae","Spirophorida",171200,NA,NA,NA,NA,"Floridian"
"1647",445807,445807,738303,"Phylum","Gastrotricha","Metschnikoff, 1865",46,1,"Gastrotricha",NA,NA,NA,NA,NA,2078,NA,NA,NA,NA,"Floridian"
"1648",445826,445826,445823,"Species","Gattyana cirrhosa","(Pallas, 1766)",8,1,"Annelida","Polynoidae","Gattyana","Gattyana cirrhosa","Polychaeta","Phyllodocida",130749,NA,NA,NA,NA,"Floridian"
"1649",445854,445854,746660,"Species","Gavia immer","(Brünnich, 1764)",4,1,"Chordata","Gaviidae","Gavia","Gavia immer","Aves","Gaviiformes",137187,TRUE,"LC",NA,NA,"Floridian"
"1650",445856,445856,746660,"Species","Gavia stellata","(Pontoppidan, 1763)",3,1,"Chordata","Gaviidae","Gavia","Gavia stellata","Aves","Gaviiformes",137188,TRUE,"LC",NA,NA,"Floridian"
"1651",445965,445965,445950,"Species","Gelidium crinale","(Hare ex Turner) Gaillon, 1828",3,1,"Rhodophyta","Gelidiaceae","Gelidium","Gelidium crinale","Florideophyceae","Gelidiales",145580,NA,NA,NA,NA,"Floridian"
"1652",445986,445986,445950,"Species","Gelidium pusillum","(Stackhouse) Le Jolis, 1863",3,1,"Rhodophyta","Gelidiaceae","Gelidium","Gelidium pusillum","Florideophyceae","Gelidiales",145590,NA,NA,NA,NA,"Floridian"
"1653",445994,445994,445950,"Species","Gelidium spinosum","(S.G.Gmelin) P.C.Silva, 1996",2,1,"Rhodophyta","Gelidiaceae","Gelidium","Gelidium spinosum","Florideophyceae","Gelidiales",145594,NA,NA,NA,NA,"Floridian"
"1654",446000,446000,769381,"Genus","Gelliodes","Ridley, 1884",4,1,"Porifera","Niphatidae","Gelliodes",NA,"Demospongiae","Haplosclerida",131842,NA,NA,NA,NA,"Floridian"
"1655",446024,446024,768056,"Species","Gemellipora eburnea","Smitt, 1873",4,1,"Bryozoa","Pasytheidae","Gemellipora","Gemellipora eburnea","Gymnolaemata","Cheilostomatida",111440,NA,NA,NA,NA,"Floridian"
"1656",446035,446035,515418,"Genus","Geminosyllis","Imajima, 1966",2,2,"Annelida","Syllidae","Geminosyllis",NA,"Polychaeta","Phyllodocida",248030,NA,NA,NA,NA,"Floridian"
"1657",446097,446097,446096,"Species","Gempylus serpens","Cuvier, 1829",4,1,"Chordata","Gempylidae","Gempylus","Gempylus serpens","Actinopteri","Perciformes",126862,NA,NA,NA,NA,"Floridian"
"1658",446129,446129,446127,"Species","Gennadas bouvieri","Kemp, 1909",2,1,"Arthropoda","Benthesicymidae","Gennadas","Gennadas bouvieri","Malacostraca","Decapoda",240798,NA,NA,NA,NA,"Floridian"
"1659",446131,446131,446127,"Species","Gennadas capensis","Calman, 1925",3,1,"Arthropoda","Benthesicymidae","Gennadas","Gennadas capensis","Malacostraca","Decapoda",107094,NA,NA,NA,NA,"Floridian"
"1660",446140,446140,446127,"Species","Gennadas scutatus","Bouvier, 1906",3,1,"Arthropoda","Benthesicymidae","Gennadas","Gennadas scutatus","Malacostraca","Decapoda",107096,NA,NA,NA,NA,"Floridian"
"1661",446142,446142,446127,"Species","Gennadas talismani","Bouvier, 1906",3,1,"Arthropoda","Benthesicymidae","Gennadas","Gennadas talismani","Malacostraca","Decapoda",240799,NA,NA,NA,NA,"Floridian"
"1662",446144,446144,446127,"Species","Gennadas valens","(Smith, 1884)",3,1,"Arthropoda","Benthesicymidae","Gennadas","Gennadas valens","Malacostraca","Decapoda",107098,NA,NA,NA,NA,"Floridian"
"1663",446248,446248,768961,"Species","Gephyroberyx darwinii","(Johnson, 1866)",2,1,"Chordata","Trachichthyidae","Gephyroberyx","Gephyroberyx darwinii","Actinopteri","Beryciformes",126401,NA,NA,NA,NA,"Floridian"
"1664",446352,446352,771558,"Species","Geukensia demissa","(Dillwyn, 1817)",11,3,"Mollusca","Mytilidae","Geukensia","Geukensia demissa","Bivalvia","Mytiloida",156859,NA,NA,TRUE,NA,"Floridian"
"1665",446361,446361,746764,"Species","Gibberosus myersi","(McKinney, 1980)",127,4,"Arthropoda","Megaluropidae","Gibberosus","Gibberosus myersi","Malacostraca","Amphipoda",421500,NA,NA,NA,NA,"Floridian"
"1666",446477,446477,628870,"Species","Gigantactis herwigi","Bertelsen, Pietsch & Lavenberg, 1981",1,1,"Chordata","Gigantactinidae","Gigantactis","Gigantactis herwigi","Actinopteri","Lophiiformes",272564,NA,NA,NA,NA,"Floridian"
"1667",446481,446481,628870,"Species","Gigantactis longicirra","Waterman, 1939",1,1,"Chordata","Gigantactinidae","Gigantactis","Gigantactis longicirra","Actinopteri","Lophiiformes",159155,NA,NA,NA,NA,"Floridian"
"1668",446509,446509,446508,"Species","Gigantura chuni","Brauer, 1901",6,1,"Chordata","Giganturidae","Gigantura","Gigantura chuni","Actinopteri","Aulopiformes",275830,NA,NA,NA,NA,"Floridian"
"1669",446511,446511,446508,"Species","Gigantura indica","Brauer, 1901",3,1,"Chordata","Giganturidae","Gigantura","Gigantura indica","Actinopteri","Aulopiformes",158858,NA,NA,NA,NA,"Floridian"
"1670",446564,446564,746789,"Species","Gillellus greyae","Kanazawa, 1952",5,2,"Chordata","Dactyloscopidae","Gillellus","Gillellus greyae","Actinopteri","Perciformes",280843,TRUE,"LC",NA,NA,"Floridian"
"1671",446565,446565,746789,"Species","Gillellus healae","Dawson, 1982",7,3,"Chordata","Dactyloscopidae","Gillellus","Gillellus healae","Actinopteri","Perciformes",280844,TRUE,"LC",NA,NA,"Floridian"
"1672",446572,446572,746789,"Species","Gillellus uranidea","Böhlke, 1968",1,1,"Chordata","Dactyloscopidae","Gillellus","Gillellus uranidea","Actinopteri","Perciformes",280850,TRUE,"LC",NA,NA,"Floridian"
"1673",446586,446586,771636,"Species","Gilvossius setimanus","(De Kay, 1844)",4,2,"Arthropoda","Callianassidae","Gilvossius","Gilvossius setimanus","Malacostraca","Decapoda",158385,NA,NA,NA,NA,"Floridian"
"1674",446623,446623,599818,"Genus","Gitanopsis","Sars, 1892",17,3,"Arthropoda","Amphilochidae","Gitanopsis",NA,"Malacostraca","Amphipoda",101453,NA,NA,NA,NA,"Floridian"
"1675",446695,446695,774106,"Species","Glaucosoma hebraicum","Richardson, 1845",4,1,"Chordata","Glaucosomatidae","Glaucosoma","Glaucosoma hebraicum","Actinopteri","Perciformes",279190,NA,NA,NA,NA,"Floridian"
"1676",446724,446724,629011,"Species","Globicephala macrorhynchus","Gray, 1846",6,1,"Chordata","Delphinidae","Globicephala","Globicephala macrorhynchus","Mammalia","Cetartiodactyla",137096,TRUE,"DD",NA,NA,"Floridian"
"1677",446737,446737,746827,"Species","Globigerina falconensis","Blow, 1959",6,1,"Foraminifera","Globigerinidae","Globigerina","Globigerina falconensis","Globothalamea","Globigerinida",221249,NA,NA,NA,NA,"Floridian"
"1678",446761,446761,446759,"Species","Globigerinita glutinata","(Egger, 1893)",8,2,"Foraminifera","Candeinidae","Globigerinita","Globigerinita glutinata","Globothalamea","Globigerinida",113464,NA,NA,NA,NA,"Floridian"
"1679",446768,446768,446767,"Species","Globigerinoides conglobatus","(Brady, 1879)",7,2,"Foraminifera","Globigerinidae","Globigerinoides","Globigerinoides conglobatus","Globothalamea","Globigerinida",113441,NA,NA,NA,NA,"Floridian"
"1680",446821,446821,629048,"Species","Globorotalia scitula","(Brady, 1882)",6,1,"Foraminifera","Globorotaliidae","Globorotalia","Globorotalia scitula","Globothalamea","Globigerinida",113452,NA,NA,NA,NA,"Floridian"
"1681",446839,446839,779841,"Species","Globosolembos smithi","(Holmes, 1905)",85,5,"Arthropoda","Aoridae","Globosolembos","Globosolembos smithi","Malacostraca","Amphipoda",421562,NA,NA,NA,NA,"Floridian"
"1682",446927,446927,629112,"Species","Glossanodon pygmaeus","Cohen, 1958",8,5,"Chordata","Argentinidae","Glossanodon","Glossanodon pygmaeus","Actinopteri","Osmeriformes",158719,TRUE,"LC",NA,NA,"Floridian"
"1683",447008,447008,774459,"Genus","Glottidia","Dall, 1870",118,2,"Brachiopoda","Lingulidae","Glottidia",NA,"Lingulata","Lingulida",235159,NA,NA,NA,NA,"Floridian"
"1684",447009,447009,447008,"Species","Glottidia pyramidata","(Stimpson, 1860)",6,3,"Brachiopoda","Lingulidae","Glottidia","Glottidia pyramidata","Lingulata","Lingulida",235372,NA,NA,NA,NA,"Floridian"
"1685",447015,447015,447077,"Genus","Glycera","Lamarck, 1818",714,5,"Annelida","Glyceridae","Glycera",NA,"Polychaeta","Phyllodocida",129296,NA,NA,NA,NA,"Floridian"
"1686",447019,447019,447015,"Species","Glycera americana","Leidy, 1855",309,6,"Annelida","Glyceridae","Glycera","Glycera americana","Polychaeta","Phyllodocida",157388,NA,NA,NA,NA,"Floridian"
"1687",447022,447022,447015,"Species","Glycera brevicirris","Grube, 1870",70,5,"Annelida","Glyceridae","Glycera","Glycera brevicirris","Polychaeta","Phyllodocida",328104,NA,NA,NA,NA,"Floridian"
"1688",447023,447023,447015,"Species","Glycera capitata","Örsted, 1843",55,4,"Annelida","Glyceridae","Glycera","Glycera capitata","Polychaeta","Phyllodocida",130118,NA,NA,NA,NA,"Floridian"
"1689",447031,447031,447015,"Species","Glycera dibranchiata","Ehlers, 1868",72,5,"Annelida","Glyceridae","Glycera","Glycera dibranchiata","Polychaeta","Phyllodocida",157392,NA,NA,NA,NA,"Floridian"
"1690",447055,447055,447015,"Species","Glycera papillosa","Grube, 1857",102,5,"Annelida","Glyceridae","Glycera","Glycera papillosa","Polychaeta","Phyllodocida",157393,NA,NA,NA,NA,"Floridian"
"1691",447060,447060,447015,"Species","Glycera robusta","Ehlers, 1868",7,3,"Annelida","Glyceridae","Glycera","Glycera robusta","Polychaeta","Phyllodocida",157394,NA,NA,NA,NA,"Floridian"
"1692",447067,447067,447015,"Species","Glycera sphyrabrancha","Schmarda, 1861",1,1,"Annelida","Glyceridae","Glycera","Glycera sphyrabrancha","Polychaeta","Phyllodocida",157395,NA,NA,NA,NA,"Floridian"
"1693",447070,447070,447015,"Species","Glycera tenuis","Hartman, 1944",2,1,"Annelida","Glyceridae","Glycera","Glycera tenuis","Polychaeta","Phyllodocida",328149,NA,NA,NA,NA,"Floridian"
"1694",447071,447071,447015,"Species","Glycera tesselata","Grube, 1840",73,2,"Annelida","Glyceridae","Glycera","Glycera tesselata","Polychaeta","Phyllodocida",130128,NA,NA,NA,NA,"Floridian"
"1695",447077,447077,795886,"Family","Glyceridae","Grube, 1850",426,5,"Annelida","Glyceridae",NA,NA,"Polychaeta","Phyllodocida",952,NA,NA,NA,NA,"Floridian"
"1696",447082,447082,747062,"Genus","Glycinde","Müller, 1858",3,2,"Annelida","Goniadidae","Glycinde",NA,"Polychaeta","Phyllodocida",129299,NA,NA,NA,NA,"Floridian"
"1697",447091,447091,447082,"Species","Glycinde nordmanni","(Malmgren, 1866)",19,5,"Annelida","Goniadidae","Glycinde","Glycinde nordmanni","Polychaeta","Phyllodocida",130136,NA,NA,NA,NA,"Floridian"
"1698",447096,447096,447082,"Species","Glycinde solitaria","(Webster, 1879)",441,4,"Annelida","Goniadidae","Glycinde","Glycinde solitaria","Polychaeta","Phyllodocida",157396,NA,NA,NA,NA,"Floridian"
"1699",447100,447100,816810,"Family","Glycymerididae","Dall, 1908 (1847)",28,2,"Mollusca","Glycymerididae",NA,NA,"Bivalvia","Arcoida",209,NA,NA,NA,NA,"Floridian"
"1700",447109,447109,746936,"Species","Glycymeris decussata","(Linnaeus, 1758)",39,3,"Mollusca","Glycymerididae","Glycymeris","Glycymeris decussata","Bivalvia","Arcoida",420728,NA,NA,NA,NA,"Floridian"
"1701",447326,447326,779842,"Species","Glyptoplax smithii","A. Milne-Edwards, 1880",39,4,"Arthropoda","Panopeidae","Glyptoplax","Glyptoplax smithii","Malacostraca","Decapoda",422078,NA,NA,NA,NA,"Floridian"
"1702",447428,447428,777272,"Family","Gnathiidae","Leach, 1814",26,4,"Arthropoda","Gnathiidae",NA,NA,"Malacostraca","Isopoda",118278,NA,NA,NA,NA,"Floridian"
"1703",447480,447480,447469,"Species","Gnathophausia zoea","Willemoes-Suhm, 1873",2,1,"Arthropoda","Gnathophausiidae","Gnathophausia","Gnathophausia zoea","Malacostraca","Lophogastrida",119930,NA,NA,NA,NA,"Floridian"
"1704",447484,447484,447482,"Species","Gnathophis bathytopos","Smith & Kanazawa, 1977",6,3,"Chordata","Congridae","Gnathophis","Gnathophis bathytopos","Actinopteri","Anguilliformes",158567,NA,NA,NA,NA,"Floridian"
"1705",447485,447485,447482,"Species","Gnathophis bracheatopos","Smith & Kanazawa, 1977",8,3,"Chordata","Congridae","Gnathophis","Gnathophis bracheatopos","Actinopteri","Anguilliformes",271753,TRUE,"LC",NA,NA,"Floridian"
"1706",447535,447535,768599,"Species","Gnathostenetroides pugio","Hooker, 1985",10,2,"Arthropoda","Gnathostenetroidae","Gnathostenetroides","Gnathostenetroides pugio","Malacostraca","Isopoda",255791,NA,NA,NA,NA,"Floridian"
"1707",447596,447596,447566,"Species","Gobiesox strumosus","Cope, 1870",5,2,"Chordata","Gobiesocidae","Gobiesox","Gobiesox strumosus","Actinopteri","Gobiesociformes",158787,TRUE,"LC",NA,NA,"Floridian"
"1708",447672,447672,747017,"Species","Gobiomorus dormitor","Lacepède, 1800",3,1,"Chordata","Eleotridae","Gobiomorus","Gobiomorus dormitor","Actinopteri","Perciformes",280896,TRUE,"LC",NA,NA,"Floridian"
"1709",447721,447721,775720,"Genus","Gobiosoma","Girard, 1858",10,2,"Chordata","Gobiidae","Gobiosoma",NA,"Actinopteri","Perciformes",826651,NA,NA,NA,NA,"Floridian"
"1710",447723,447723,447721,"Species","Gobiosoma bosc","(Lacepède, 1800)",7,3,"Chordata","Gobiidae","Gobiosoma","Gobiosoma bosc","Actinopteri","Perciformes",159767,TRUE,"LC",NA,NA,"Floridian"
"1711",447740,447740,447721,"Species","Gobiosoma longipala","Ginsburg, 1933",3,2,"Chordata","Gobiidae","Gobiosoma","Gobiosoma longipala","Actinopteri","Perciformes",276511,TRUE,"LC",NA,NA,"Floridian"
"1712",447751,447751,447721,"Species","Gobiosoma robustum","Ginsburg, 1933",5482,3,"Chordata","Gobiidae","Gobiosoma","Gobiosoma robustum","Actinopteri","Perciformes",276514,TRUE,"LC",NA,NA,"Floridian"
"1713",447909,447909,766909,"Family","Golfingiidae","Stephen & Edmonds, 1972",129,4,"Sipuncula","Golfingiidae",NA,NA,"Sipunculidea","Golfingiida",2032,NA,NA,NA,NA,"Floridian"
"1714",447916,447916,770362,"Species","Gomontia polyrhiza","(Lagerheim) Bornet & Flahault, 1888",4,1,"Chlorophyta","Gomontiaceae","Gomontia","Gomontia polyrhiza","Ulvophyceae","Ulotrichales",144903,NA,NA,NA,NA,"Floridian"
"1715",448085,448085,747060,"Species","Goniada brunnea","Treadwell, 1906",17,4,"Annelida","Goniadidae","Goniada","Goniada brunnea","Polychaeta","Phyllodocida",240564,NA,NA,NA,NA,"Floridian"
"1716",448095,448095,747060,"Species","Goniada littorea","Hartman, 1950",35,6,"Annelida","Goniadidae","Goniada","Goniada littorea","Polychaeta","Phyllodocida",157399,NA,NA,NA,NA,"Floridian"
"1717",448098,448098,747060,"Species","Goniada maculata","Örsted, 1843",281,6,"Annelida","Goniadidae","Goniada","Goniada maculata","Polychaeta","Phyllodocida",130140,NA,NA,NA,NA,"Floridian"
"1718",448101,448101,747060,"Species","Goniada norvegica","Örsted, 1845",2,2,"Annelida","Goniadidae","Goniada","Goniada norvegica","Polychaeta","Phyllodocida",130141,NA,NA,NA,NA,"Floridian"
"1719",448106,448106,747062,"Genus","Goniadella","Hartman, 1950",322,4,"Annelida","Goniadidae","Goniadella",NA,"Polychaeta","Phyllodocida",129301,NA,NA,NA,NA,"Floridian"
"1720",448114,448114,747062,"Genus","Goniadides","Hartmann-Schröder, 1960",2,2,"Annelida","Goniadidae","Goniadides",NA,"Polychaeta","Phyllodocida",157405,NA,NA,NA,NA,"Floridian"
"1721",448116,448116,448114,"Species","Goniadides carolinae","Day, 1973",729,6,"Annelida","Goniadidae","Goniadides","Goniadides carolinae","Polychaeta","Phyllodocida",157407,NA,NA,NA,NA,"Floridian"
"1722",448132,448132,768790,"Species","Goniaster tessellatus","(Lamarck, 1816)",53,3,"Echinodermata","Goniasteridae","Goniaster","Goniaster tessellatus","Asteroidea","Valvatida",124033,NA,NA,NA,NA,"Floridian"
"1723",448358,448358,747127,"Species","Gonostoma elongatum","Günther, 1878",2,1,"Chordata","Gonostomatidae","Gonostoma","Gonostoma elongatum","Actinopteri","Stomiiformes",127296,NA,NA,NA,NA,"Floridian"
"1724",448425,448425,771655,"Species","Gordiichthys irretitus","Jordan & Davis, 1891",1,1,"Chordata","Ophichthidae","Gordiichthys","Gordiichthys irretitus","Actinopteri","Anguilliformes",275479,TRUE,"LC",NA,NA,"Floridian"
"1725",448426,448426,771655,"Species","Gordiichthys leibyi","McCosker & Böhlke, 1984",4,2,"Chordata","Ophichthidae","Gordiichthys","Gordiichthys leibyi","Actinopteri","Anguilliformes",158620,TRUE,"LC",NA,NA,"Floridian"
"1726",448431,448431,778529,"Species","Goreopagurus piercei","(Wass, 1963)",4,2,"Arthropoda","Paguridae","Goreopagurus","Goreopagurus piercei","Malacostraca","Decapoda",366472,NA,NA,NA,NA,"Floridian"
"1727",448466,448466,448465,"Species","Gorgonocephalus arcticus","Leach, 1819",1,1,"Echinodermata","Gorgonocephalidae","Gorgonocephalus","Gorgonocephalus arcticus","Ophiuroidea","Euryalida",124966,NA,NA,NA,NA,"Floridian"
"1728",448519,448519,448625,"Genus","Gracilaria","Greville, 1830",1445,3,"Rhodophyta","Gracilariaceae","Gracilaria",NA,"Florideophyceae","Gracilariales",144188,NA,NA,NA,NA,"Floridian"
"1729",448535,448535,448519,"Species","Gracilaria cervicornis","(Turner) J.Agardh, 1852",3,1,"Rhodophyta","Gracilariaceae","Gracilaria","Gracilaria cervicornis","Florideophyceae","Gracilariales",145694,NA,NA,NA,NA,"Floridian"
"1730",448585,448585,448519,"Species","Gracilaria mammillaris","(Montagne) M.A.Howe, 1918",3,1,"Rhodophyta","Gracilariaceae","Gracilaria","Gracilaria mammillaris","Florideophyceae","Gracilariales",372321,NA,NA,NA,NA,"Floridian"
"1731",448617,448617,448519,"Species","Gracilaria tikvahiae","McLachlan, 1979",2,1,"Rhodophyta","Gracilariaceae","Gracilaria","Gracilaria tikvahiae","Florideophyceae","Gracilariales",157354,NA,NA,NA,NA,"Floridian"
"1732",448679,448679,776502,"Species","Gramma loreto","Poey, 1868",101,3,"Chordata","Grammatidae","Gramma","Gramma loreto","Actinopteri","Perciformes",280932,TRUE,"LC",NA,NA,"Floridian"
"1733",448776,448776,769083,"Species","Grammicolepis brachiusculus","Poey, 1873",1,1,"Chordata","Grammicolepididae","Grammicolepis","Grammicolepis brachiusculus","Actinopteri","Zeiformes",127420,NA,NA,NA,NA,"Floridian"
"1734",448800,448800,448799,"Species","Grampus griseus","(G. Cuvier, 1812)",31,10,"Chordata","Delphinidae","Grampus","Grampus griseus","Mammalia","Cetartiodactyla",137098,TRUE,"LC",NA,NA,"Floridian"
"1735",448805,448805,404106,"Genus","Grandidierella","Coutière, 1904",2,2,"Arthropoda","Aoridae","Grandidierella",NA,"Malacostraca","Amphipoda",205825,NA,NA,NA,NA,"Floridian"
"1736",448808,448808,448805,"Species","Grandidierella bonnieroides","Stephensen, 1947",580,4,"Arthropoda","Aoridae","Grandidierella","Grandidierella bonnieroides","Malacostraca","Amphipoda",211405,NA,NA,NA,NA,"Floridian"
"1737",448829,448829,448824,"Species","Graneledone verrucosa","(A. E. Verrill, 1881)",2,1,"Mollusca","Megaleledonidae","Graneledone","Graneledone verrucosa","Cephalopoda","Octopoda",157019,NA,NA,NA,NA,"Floridian"
"1738",448884,448884,767764,"Family","Grapsidae","MacLeay, 1838",6,4,"Arthropoda","Grapsidae",NA,NA,"Malacostraca","Decapoda",106772,NA,NA,NA,NA,"Floridian"
"1739",448902,448902,448898,"Species","Graptacme calamus","(Dall, 1889)",5,5,"Mollusca","Dentaliidae","Graptacme","Graptacme calamus","Scaphopoda","Dentaliida",344507,NA,NA,NA,NA,"Floridian"
"1740",448908,448908,448898,"Species","Graptacme perlonga","(Dall, 1881)",3,1,"Mollusca","Dentaliidae","Graptacme","Graptacme perlonga","Scaphopoda","Dentaliida",344515,NA,NA,NA,NA,"Floridian"
"1741",448915,448915,770272,"Genus","Grateloupia","C.Agardh, 1822",3,1,"Rhodophyta","Halymeniaceae","Grateloupia",NA,"Florideophyceae","Halymeniales",144044,NA,NA,NA,NA,"Floridian"
"1742",448961,448961,448958,"Species","Gregariella coralliophaga","(Gmelin, 1791)",17,5,"Mollusca","Mytilidae","Gregariella","Gregariella coralliophaga","Bivalvia","Mytiloida",420699,NA,NA,NA,NA,"Floridian"
"1743",448996,448996,630429,"Species","Griffithsia globulifera","Harvey ex Kützing, 1862",2,1,"Rhodophyta","Wrangeliaceae","Griffithsia","Griffithsia globulifera","Florideophyceae","Ceramiales",144585,NA,NA,NA,NA,"Floridian"
"1744",449002,449002,630429,"Species","Griffithsia schousboei","Montagne, 1839",1,1,"Rhodophyta","Wrangeliaceae","Griffithsia","Griffithsia schousboei","Florideophyceae","Ceramiales",144589,NA,NA,NA,NA,"Floridian"
